"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","case_type_ID","case_type","count_LFN258","count_RO258","count_RF258","count_LFN260","count_RO260","count_RF260"
9482,2008,29,"Taxation and Customs Union","TAXUD",25,"Slovenia","SI",2,"nonconformity",0,0,0,0,0,0
9483,2008,29,"Taxation and Customs Union","TAXUD",26,"Bulgaria","BG",1,"noncommunication",0,0,0,0,0,0
9484,2008,29,"Taxation and Customs Union","TAXUD",26,"Bulgaria","BG",2,"nonconformity",12,0,0,0,0,0
9485,2008,29,"Taxation and Customs Union","TAXUD",27,"Romania","RO",1,"noncommunication",0,0,0,0,0,0
9486,2008,29,"Taxation and Customs Union","TAXUD",27,"Romania","RO",2,"nonconformity",3,0,0,0,0,0
9487,2008,30,"Trade","TRADE",1,"Belgium","BE",1,"noncommunication",0,0,0,0,0,0
9488,2008,30,"Trade","TRADE",1,"Belgium","BE",2,"nonconformity",0,0,0,0,0,0
9489,2008,30,"Trade","TRADE",2,"France","FR",1,"noncommunication",0,0,0,0,0,0
9490,2008,30,"Trade","TRADE",2,"France","FR",2,"nonconformity",0,0,0,0,0,0
9491,2008,30,"Trade","TRADE",3,"Germany","DE",1,"noncommunication",0,0,0,0,0,0
9492,2008,30,"Trade","TRADE",3,"Germany","DE",2,"nonconformity",0,0,0,0,0,0
9493,2008,30,"Trade","TRADE",4,"Italy","IT",1,"noncommunication",0,0,0,0,0,0
9494,2008,30,"Trade","TRADE",4,"Italy","IT",2,"nonconformity",0,0,0,0,0,0
9495,2008,30,"Trade","TRADE",5,"Luxembourg","LU",1,"noncommunication",0,0,0,0,0,0
9496,2008,30,"Trade","TRADE",5,"Luxembourg","LU",2,"nonconformity",0,0,0,0,0,0
9497,2008,30,"Trade","TRADE",6,"Netherlands","NL",1,"noncommunication",0,0,0,0,0,0
9498,2008,30,"Trade","TRADE",6,"Netherlands","NL",2,"nonconformity",0,0,0,0,0,0
9499,2008,30,"Trade","TRADE",7,"Denmark","DK",1,"noncommunication",0,0,0,0,0,0
9500,2008,30,"Trade","TRADE",7,"Denmark","DK",2,"nonconformity",0,0,0,0,0,0
9501,2008,30,"Trade","TRADE",8,"Ireland","IE",1,"noncommunication",0,0,0,0,0,0
9502,2008,30,"Trade","TRADE",8,"Ireland","IE",2,"nonconformity",0,0,0,0,0,0
9503,2008,30,"Trade","TRADE",9,"United Kingdom","UK",1,"noncommunication",0,0,0,0,0,0
9504,2008,30,"Trade","TRADE",9,"United Kingdom","UK",2,"nonconformity",0,0,0,0,0,0
9505,2008,30,"Trade","TRADE",10,"Greece","EL",1,"noncommunication",0,0,0,0,0,0
9506,2008,30,"Trade","TRADE",10,"Greece","EL",2,"nonconformity",0,0,0,0,0,0
9507,2008,30,"Trade","TRADE",11,"Portugal","PT",1,"noncommunication",0,0,0,0,0,0
9508,2008,30,"Trade","TRADE",11,"Portugal","PT",2,"nonconformity",0,0,0,0,0,0
9509,2008,30,"Trade","TRADE",12,"Spain","ES",1,"noncommunication",0,0,0,0,0,0
9510,2008,30,"Trade","TRADE",12,"Spain","ES",2,"nonconformity",0,0,0,0,0,0
9511,2008,30,"Trade","TRADE",13,"Austria","AT",1,"noncommunication",0,0,0,0,0,0
9512,2008,30,"Trade","TRADE",13,"Austria","AT",2,"nonconformity",0,0,0,0,0,0
9513,2008,30,"Trade","TRADE",14,"Finland","FI",1,"noncommunication",0,0,0,0,0,0
9514,2008,30,"Trade","TRADE",14,"Finland","FI",2,"nonconformity",0,0,0,0,0,0
9515,2008,30,"Trade","TRADE",15,"Sweden","SE",1,"noncommunication",0,0,0,0,0,0
9516,2008,30,"Trade","TRADE",15,"Sweden","SE",2,"nonconformity",0,0,0,0,0,0
9517,2008,30,"Trade","TRADE",16,"Cyprus","CY",1,"noncommunication",0,0,0,0,0,0
9518,2008,30,"Trade","TRADE",16,"Cyprus","CY",2,"nonconformity",0,0,0,0,0,0
9519,2008,30,"Trade","TRADE",17,"Czech Republic","CZ",1,"noncommunication",0,0,0,0,0,0
9520,2008,30,"Trade","TRADE",17,"Czech Republic","CZ",2,"nonconformity",0,0,0,0,0,0
9521,2008,30,"Trade","TRADE",18,"Estonia","EE",1,"noncommunication",0,0,0,0,0,0
9522,2008,30,"Trade","TRADE",18,"Estonia","EE",2,"nonconformity",0,0,0,0,0,0
9523,2008,30,"Trade","TRADE",19,"Hungary","HU",1,"noncommunication",0,0,0,0,0,0
9524,2008,30,"Trade","TRADE",19,"Hungary","HU",2,"nonconformity",0,0,0,0,0,0
9525,2008,30,"Trade","TRADE",20,"Latvia","LV",1,"noncommunication",0,0,0,0,0,0
9526,2008,30,"Trade","TRADE",20,"Latvia","LV",2,"nonconformity",0,0,0,0,0,0
9527,2008,30,"Trade","TRADE",21,"Lithuania","LT",1,"noncommunication",0,0,0,0,0,0
9528,2008,30,"Trade","TRADE",21,"Lithuania","LT",2,"nonconformity",0,0,0,0,0,0
9529,2008,30,"Trade","TRADE",22,"Malta","MT",1,"noncommunication",0,0,0,0,0,0
9530,2008,30,"Trade","TRADE",22,"Malta","MT",2,"nonconformity",0,0,0,0,0,0
9531,2008,30,"Trade","TRADE",23,"Poland","PL",1,"noncommunication",0,0,0,0,0,0
9532,2008,30,"Trade","TRADE",23,"Poland","PL",2,"nonconformity",0,0,0,0,0,0
9533,2008,30,"Trade","TRADE",24,"Slovakia","SK",1,"noncommunication",0,0,0,0,0,0
9534,2008,30,"Trade","TRADE",24,"Slovakia","SK",2,"nonconformity",0,0,0,0,0,0
9535,2008,30,"Trade","TRADE",25,"Slovenia","SI",1,"noncommunication",0,0,0,0,0,0
9536,2008,30,"Trade","TRADE",25,"Slovenia","SI",2,"nonconformity",0,0,0,0,0,0
9537,2008,30,"Trade","TRADE",26,"Bulgaria","BG",1,"noncommunication",0,0,0,0,0,0
9538,2008,30,"Trade","TRADE",26,"Bulgaria","BG",2,"nonconformity",1,0,0,0,0,0
9539,2008,30,"Trade","TRADE",27,"Romania","RO",1,"noncommunication",0,0,0,0,0,0
9540,2008,30,"Trade","TRADE",27,"Romania","RO",2,"nonconformity",0,0,0,0,0,0
9541,2009,1,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",1,"noncommunication",0,0,0,0,0,0
9542,2009,1,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",2,"nonconformity",0,0,0,0,0,0
9543,2009,1,"Agriculture and Rural Development","AGRI",2,"France","FR",1,"noncommunication",0,0,0,0,0,0
9544,2009,1,"Agriculture and Rural Development","AGRI",2,"France","FR",2,"nonconformity",0,0,0,0,0,0
9545,2009,1,"Agriculture and Rural Development","AGRI",3,"Germany","DE",1,"noncommunication",0,0,0,0,0,0
9546,2009,1,"Agriculture and Rural Development","AGRI",3,"Germany","DE",2,"nonconformity",1,0,0,0,0,0
9547,2009,1,"Agriculture and Rural Development","AGRI",4,"Italy","IT",1,"noncommunication",0,1,0,0,0,0
9548,2009,1,"Agriculture and Rural Development","AGRI",4,"Italy","IT",2,"nonconformity",0,0,0,0,0,0
9549,2009,1,"Agriculture and Rural Development","AGRI",5,"Luxembourg","LU",1,"noncommunication",0,0,0,0,0,0
9550,2009,1,"Agriculture and Rural Development","AGRI",5,"Luxembourg","LU",2,"nonconformity",0,0,0,0,0,0
9551,2009,1,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",1,"noncommunication",0,0,0,0,0,0
9552,2009,1,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",2,"nonconformity",0,0,0,0,0,0
9553,2009,1,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",1,"noncommunication",0,0,0,0,0,0
9554,2009,1,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",2,"nonconformity",0,0,0,0,0,0
9555,2009,1,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",1,"noncommunication",0,0,0,0,0,0
9556,2009,1,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",2,"nonconformity",0,0,0,0,0,0
9557,2009,1,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",1,"noncommunication",0,0,0,0,0,0
9558,2009,1,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",2,"nonconformity",0,0,0,0,0,0
9559,2009,1,"Agriculture and Rural Development","AGRI",10,"Greece","EL",1,"noncommunication",0,0,0,0,0,0
9560,2009,1,"Agriculture and Rural Development","AGRI",10,"Greece","EL",2,"nonconformity",0,0,0,0,0,0
9561,2009,1,"Agriculture and Rural Development","AGRI",11,"Portugal","PT",1,"noncommunication",0,0,0,0,0,0
9562,2009,1,"Agriculture and Rural Development","AGRI",11,"Portugal","PT",2,"nonconformity",0,0,0,0,0,0
9563,2009,1,"Agriculture and Rural Development","AGRI",12,"Spain","ES",1,"noncommunication",0,0,0,0,0,0
9564,2009,1,"Agriculture and Rural Development","AGRI",12,"Spain","ES",2,"nonconformity",0,0,0,0,0,0
9565,2009,1,"Agriculture and Rural Development","AGRI",13,"Austria","AT",1,"noncommunication",0,0,0,0,0,0
9566,2009,1,"Agriculture and Rural Development","AGRI",13,"Austria","AT",2,"nonconformity",0,0,0,0,0,0
9567,2009,1,"Agriculture and Rural Development","AGRI",14,"Finland","FI",1,"noncommunication",0,0,0,0,0,0
9568,2009,1,"Agriculture and Rural Development","AGRI",14,"Finland","FI",2,"nonconformity",0,0,0,0,0,0
9569,2009,1,"Agriculture and Rural Development","AGRI",15,"Sweden","SE",1,"noncommunication",0,0,0,0,0,0
9570,2009,1,"Agriculture and Rural Development","AGRI",15,"Sweden","SE",2,"nonconformity",0,0,0,0,0,0
9571,2009,1,"Agriculture and Rural Development","AGRI",16,"Cyprus","CY",1,"noncommunication",0,0,0,0,0,0
9572,2009,1,"Agriculture and Rural Development","AGRI",16,"Cyprus","CY",2,"nonconformity",0,0,0,0,0,0
9573,2009,1,"Agriculture and Rural Development","AGRI",17,"Czech Republic","CZ",1,"noncommunication",0,0,0,0,0,0
9574,2009,1,"Agriculture and Rural Development","AGRI",17,"Czech Republic","CZ",2,"nonconformity",0,1,0,0,0,0
9575,2009,1,"Agriculture and Rural Development","AGRI",18,"Estonia","EE",1,"noncommunication",0,0,0,0,0,0
9576,2009,1,"Agriculture and Rural Development","AGRI",18,"Estonia","EE",2,"nonconformity",0,0,0,0,0,0
9577,2009,1,"Agriculture and Rural Development","AGRI",19,"Hungary","HU",1,"noncommunication",0,0,0,0,0,0
9578,2009,1,"Agriculture and Rural Development","AGRI",19,"Hungary","HU",2,"nonconformity",0,0,0,0,0,0
9579,2009,1,"Agriculture and Rural Development","AGRI",20,"Latvia","LV",1,"noncommunication",0,0,0,0,0,0
9580,2009,1,"Agriculture and Rural Development","AGRI",20,"Latvia","LV",2,"nonconformity",0,0,0,0,0,0
9581,2009,1,"Agriculture and Rural Development","AGRI",21,"Lithuania","LT",1,"noncommunication",0,0,0,0,0,0
9582,2009,1,"Agriculture and Rural Development","AGRI",21,"Lithuania","LT",2,"nonconformity",0,0,0,0,0,0
9583,2009,1,"Agriculture and Rural Development","AGRI",22,"Malta","MT",1,"noncommunication",0,0,0,0,0,0
9584,2009,1,"Agriculture and Rural Development","AGRI",22,"Malta","MT",2,"nonconformity",0,0,0,0,0,0
9585,2009,1,"Agriculture and Rural Development","AGRI",23,"Poland","PL",1,"noncommunication",0,0,0,0,0,0
9586,2009,1,"Agriculture and Rural Development","AGRI",23,"Poland","PL",2,"nonconformity",0,0,0,0,0,0
9587,2009,1,"Agriculture and Rural Development","AGRI",24,"Slovakia","SK",1,"noncommunication",0,0,0,0,0,0
9588,2009,1,"Agriculture and Rural Development","AGRI",24,"Slovakia","SK",2,"nonconformity",0,0,0,0,0,0
9589,2009,1,"Agriculture and Rural Development","AGRI",25,"Slovenia","SI",1,"noncommunication",0,0,0,0,0,0
9590,2009,1,"Agriculture and Rural Development","AGRI",25,"Slovenia","SI",2,"nonconformity",0,0,0,0,0,0
9591,2009,1,"Agriculture and Rural Development","AGRI",26,"Bulgaria","BG",1,"noncommunication",0,0,0,0,0,0
9592,2009,1,"Agriculture and Rural Development","AGRI",26,"Bulgaria","BG",2,"nonconformity",0,0,0,0,0,0
9593,2009,1,"Agriculture and Rural Development","AGRI",27,"Romania","RO",1,"noncommunication",0,0,0,0,0,0
9594,2009,1,"Agriculture and Rural Development","AGRI",27,"Romania","RO",2,"nonconformity",0,0,0,0,0,0
9595,2009,2,"Budget","BUDG",1,"Belgium","BE",1,"noncommunication",0,0,0,0,0,0
9596,2009,2,"Budget","BUDG",1,"Belgium","BE",2,"nonconformity",0,0,0,0,0,0
9597,2009,2,"Budget","BUDG",2,"France","FR",1,"noncommunication",0,0,0,0,0,0
9598,2009,2,"Budget","BUDG",2,"France","FR",2,"nonconformity",0,0,0,0,0,0
9599,2009,2,"Budget","BUDG",3,"Germany","DE",1,"noncommunication",0,0,0,0,0,0
9600,2009,2,"Budget","BUDG",3,"Germany","DE",2,"nonconformity",0,1,1,0,0,0
9601,2009,2,"Budget","BUDG",4,"Italy","IT",1,"noncommunication",0,0,0,0,0,0
9602,2009,2,"Budget","BUDG",4,"Italy","IT",2,"nonconformity",0,0,0,0,0,0
9603,2009,2,"Budget","BUDG",5,"Luxembourg","LU",1,"noncommunication",0,0,0,0,0,0
9604,2009,2,"Budget","BUDG",5,"Luxembourg","LU",2,"nonconformity",0,0,0,0,0,0
9605,2009,2,"Budget","BUDG",6,"Netherlands","NL",1,"noncommunication",0,0,0,0,0,0
9606,2009,2,"Budget","BUDG",6,"Netherlands","NL",2,"nonconformity",0,0,0,0,0,0
9607,2009,2,"Budget","BUDG",7,"Denmark","DK",1,"noncommunication",0,0,0,0,0,0
9608,2009,2,"Budget","BUDG",7,"Denmark","DK",2,"nonconformity",0,0,0,0,0,0
9609,2009,2,"Budget","BUDG",8,"Ireland","IE",1,"noncommunication",0,0,0,0,0,0
9610,2009,2,"Budget","BUDG",8,"Ireland","IE",2,"nonconformity",0,0,0,0,0,0
9611,2009,2,"Budget","BUDG",9,"United Kingdom","UK",1,"noncommunication",0,0,0,0,0,0
9612,2009,2,"Budget","BUDG",9,"United Kingdom","UK",2,"nonconformity",0,0,0,0,0,0
9613,2009,2,"Budget","BUDG",10,"Greece","EL",1,"noncommunication",0,0,0,0,0,0
9614,2009,2,"Budget","BUDG",10,"Greece","EL",2,"nonconformity",0,0,0,0,0,0
9615,2009,2,"Budget","BUDG",11,"Portugal","PT",1,"noncommunication",0,0,0,0,0,0
9616,2009,2,"Budget","BUDG",11,"Portugal","PT",2,"nonconformity",0,1,1,0,0,0
9617,2009,2,"Budget","BUDG",12,"Spain","ES",1,"noncommunication",0,0,0,0,0,0
9618,2009,2,"Budget","BUDG",12,"Spain","ES",2,"nonconformity",0,0,0,0,0,0
9619,2009,2,"Budget","BUDG",13,"Austria","AT",1,"noncommunication",0,0,0,0,0,0
9620,2009,2,"Budget","BUDG",13,"Austria","AT",2,"nonconformity",0,0,0,0,0,0
9621,2009,2,"Budget","BUDG",14,"Finland","FI",1,"noncommunication",0,0,0,0,0,0
9622,2009,2,"Budget","BUDG",14,"Finland","FI",2,"nonconformity",0,0,1,0,0,0
9623,2009,2,"Budget","BUDG",15,"Sweden","SE",1,"noncommunication",0,0,0,0,0,0
9624,2009,2,"Budget","BUDG",15,"Sweden","SE",2,"nonconformity",0,0,0,0,0,0
9625,2009,2,"Budget","BUDG",16,"Cyprus","CY",1,"noncommunication",0,0,0,0,0,0
9626,2009,2,"Budget","BUDG",16,"Cyprus","CY",2,"nonconformity",0,0,0,0,0,0
9627,2009,2,"Budget","BUDG",17,"Czech Republic","CZ",1,"noncommunication",0,0,0,0,0,0
9628,2009,2,"Budget","BUDG",17,"Czech Republic","CZ",2,"nonconformity",0,0,0,0,0,0
9629,2009,2,"Budget","BUDG",18,"Estonia","EE",1,"noncommunication",0,0,0,0,0,0
9630,2009,2,"Budget","BUDG",18,"Estonia","EE",2,"nonconformity",0,0,0,0,0,0
9631,2009,2,"Budget","BUDG",19,"Hungary","HU",1,"noncommunication",0,0,0,0,0,0
9632,2009,2,"Budget","BUDG",19,"Hungary","HU",2,"nonconformity",0,0,0,0,0,0
9633,2009,2,"Budget","BUDG",20,"Latvia","LV",1,"noncommunication",0,0,0,0,0,0
9634,2009,2,"Budget","BUDG",20,"Latvia","LV",2,"nonconformity",0,0,0,0,0,0
9635,2009,2,"Budget","BUDG",21,"Lithuania","LT",1,"noncommunication",0,0,0,0,0,0
9636,2009,2,"Budget","BUDG",21,"Lithuania","LT",2,"nonconformity",0,0,0,0,0,0
9637,2009,2,"Budget","BUDG",22,"Malta","MT",1,"noncommunication",0,0,0,0,0,0
9638,2009,2,"Budget","BUDG",22,"Malta","MT",2,"nonconformity",0,0,0,0,0,0
9639,2009,2,"Budget","BUDG",23,"Poland","PL",1,"noncommunication",0,0,0,0,0,0
9640,2009,2,"Budget","BUDG",23,"Poland","PL",2,"nonconformity",0,0,0,0,0,0
9641,2009,2,"Budget","BUDG",24,"Slovakia","SK",1,"noncommunication",0,0,0,0,0,0
9642,2009,2,"Budget","BUDG",24,"Slovakia","SK",2,"nonconformity",0,0,0,0,0,0
9643,2009,2,"Budget","BUDG",25,"Slovenia","SI",1,"noncommunication",0,0,0,0,0,0
9644,2009,2,"Budget","BUDG",25,"Slovenia","SI",2,"nonconformity",0,0,0,0,0,0
9645,2009,2,"Budget","BUDG",26,"Bulgaria","BG",1,"noncommunication",0,0,0,0,0,0
9646,2009,2,"Budget","BUDG",26,"Bulgaria","BG",2,"nonconformity",0,0,0,0,0,0
9647,2009,2,"Budget","BUDG",27,"Romania","RO",1,"noncommunication",0,0,0,0,0,0
9648,2009,2,"Budget","BUDG",27,"Romania","RO",2,"nonconformity",0,0,0,0,0,0
9649,2009,3,"Climate Action","CLIMA",1,"Belgium","BE",1,"noncommunication",0,0,0,0,0,0
9650,2009,3,"Climate Action","CLIMA",1,"Belgium","BE",2,"nonconformity",1,0,0,0,0,0
9651,2009,3,"Climate Action","CLIMA",2,"France","FR",1,"noncommunication",0,0,0,0,0,0
9652,2009,3,"Climate Action","CLIMA",2,"France","FR",2,"nonconformity",0,0,0,0,0,0
9653,2009,3,"Climate Action","CLIMA",3,"Germany","DE",1,"noncommunication",0,0,0,0,0,0
9654,2009,3,"Climate Action","CLIMA",3,"Germany","DE",2,"nonconformity",0,0,0,0,0,0
9655,2009,3,"Climate Action","CLIMA",4,"Italy","IT",1,"noncommunication",0,0,0,0,0,0
9656,2009,3,"Climate Action","CLIMA",4,"Italy","IT",2,"nonconformity",1,1,0,0,0,0
9657,2009,3,"Climate Action","CLIMA",5,"Luxembourg","LU",1,"noncommunication",0,0,0,0,0,0
9658,2009,3,"Climate Action","CLIMA",5,"Luxembourg","LU",2,"nonconformity",0,0,0,0,0,0
9659,2009,3,"Climate Action","CLIMA",6,"Netherlands","NL",1,"noncommunication",0,0,0,0,0,0
9660,2009,3,"Climate Action","CLIMA",6,"Netherlands","NL",2,"nonconformity",0,0,0,0,0,0
9661,2009,3,"Climate Action","CLIMA",7,"Denmark","DK",1,"noncommunication",0,0,0,0,0,0
9662,2009,3,"Climate Action","CLIMA",7,"Denmark","DK",2,"nonconformity",0,0,0,0,0,0
9663,2009,3,"Climate Action","CLIMA",8,"Ireland","IE",1,"noncommunication",0,0,0,0,0,0
9664,2009,3,"Climate Action","CLIMA",8,"Ireland","IE",2,"nonconformity",0,0,0,0,0,0
9665,2009,3,"Climate Action","CLIMA",9,"United Kingdom","UK",1,"noncommunication",0,0,0,0,0,0
9666,2009,3,"Climate Action","CLIMA",9,"United Kingdom","UK",2,"nonconformity",1,0,0,0,0,0
9667,2009,3,"Climate Action","CLIMA",10,"Greece","EL",1,"noncommunication",0,0,0,0,0,0
9668,2009,3,"Climate Action","CLIMA",10,"Greece","EL",2,"nonconformity",0,0,0,0,0,0
9669,2009,3,"Climate Action","CLIMA",11,"Portugal","PT",1,"noncommunication",0,0,0,0,0,0
9670,2009,3,"Climate Action","CLIMA",11,"Portugal","PT",2,"nonconformity",0,0,0,0,0,0
9671,2009,3,"Climate Action","CLIMA",12,"Spain","ES",1,"noncommunication",0,0,0,0,0,0
9672,2009,3,"Climate Action","CLIMA",12,"Spain","ES",2,"nonconformity",1,0,0,0,0,0
9673,2009,3,"Climate Action","CLIMA",13,"Austria","AT",1,"noncommunication",0,0,0,0,0,0
9674,2009,3,"Climate Action","CLIMA",13,"Austria","AT",2,"nonconformity",0,0,0,0,0,0
9675,2009,3,"Climate Action","CLIMA",14,"Finland","FI",1,"noncommunication",0,0,0,0,0,0
9676,2009,3,"Climate Action","CLIMA",14,"Finland","FI",2,"nonconformity",0,0,0,0,0,0
9677,2009,3,"Climate Action","CLIMA",15,"Sweden","SE",1,"noncommunication",0,0,0,0,0,0
9678,2009,3,"Climate Action","CLIMA",15,"Sweden","SE",2,"nonconformity",0,0,0,0,0,0
9679,2009,3,"Climate Action","CLIMA",16,"Cyprus","CY",1,"noncommunication",0,0,0,0,0,0
9680,2009,3,"Climate Action","CLIMA",16,"Cyprus","CY",2,"nonconformity",0,0,0,0,0,0
9681,2009,3,"Climate Action","CLIMA",17,"Czech Republic","CZ",1,"noncommunication",0,0,0,0,0,0
9682,2009,3,"Climate Action","CLIMA",17,"Czech Republic","CZ",2,"nonconformity",0,0,0,0,0,0
9683,2009,3,"Climate Action","CLIMA",18,"Estonia","EE",1,"noncommunication",0,0,0,0,0,0
9684,2009,3,"Climate Action","CLIMA",18,"Estonia","EE",2,"nonconformity",0,0,0,0,0,0
9685,2009,3,"Climate Action","CLIMA",19,"Hungary","HU",1,"noncommunication",0,0,0,0,0,0
9686,2009,3,"Climate Action","CLIMA",19,"Hungary","HU",2,"nonconformity",0,0,0,0,0,0
9687,2009,3,"Climate Action","CLIMA",20,"Latvia","LV",1,"noncommunication",0,0,0,0,0,0
9688,2009,3,"Climate Action","CLIMA",20,"Latvia","LV",2,"nonconformity",1,0,0,0,0,0
9689,2009,3,"Climate Action","CLIMA",21,"Lithuania","LT",1,"noncommunication",0,0,0,0,0,0
9690,2009,3,"Climate Action","CLIMA",21,"Lithuania","LT",2,"nonconformity",0,0,0,0,0,0
9691,2009,3,"Climate Action","CLIMA",22,"Malta","MT",1,"noncommunication",0,0,0,0,0,0
9692,2009,3,"Climate Action","CLIMA",22,"Malta","MT",2,"nonconformity",1,0,1,0,0,0
9693,2009,3,"Climate Action","CLIMA",23,"Poland","PL",1,"noncommunication",0,0,0,0,0,0
9694,2009,3,"Climate Action","CLIMA",23,"Poland","PL",2,"nonconformity",2,0,0,0,0,0
9695,2009,3,"Climate Action","CLIMA",24,"Slovakia","SK",1,"noncommunication",0,0,0,0,0,0
9696,2009,3,"Climate Action","CLIMA",24,"Slovakia","SK",2,"nonconformity",0,0,0,0,0,0
9697,2009,3,"Climate Action","CLIMA",25,"Slovenia","SI",1,"noncommunication",0,0,0,0,0,0
9698,2009,3,"Climate Action","CLIMA",25,"Slovenia","SI",2,"nonconformity",0,0,0,0,0,0
9699,2009,3,"Climate Action","CLIMA",26,"Bulgaria","BG",1,"noncommunication",0,0,0,0,0,0
9700,2009,3,"Climate Action","CLIMA",26,"Bulgaria","BG",2,"nonconformity",1,0,0,0,0,0
9701,2009,3,"Climate Action","CLIMA",27,"Romania","RO",1,"noncommunication",0,0,0,0,0,0
9702,2009,3,"Climate Action","CLIMA",27,"Romania","RO",2,"nonconformity",1,0,0,0,0,0
9703,2009,4,"Communication Networks, Content and Technology","CONNECT",1,"Belgium","BE",1,"noncommunication",0,0,0,0,0,0
9704,2009,4,"Communication Networks, Content and Technology","CONNECT",1,"Belgium","BE",2,"nonconformity",0,0,1,0,0,0
9705,2009,4,"Communication Networks, Content and Technology","CONNECT",2,"France","FR",1,"noncommunication",0,0,0,0,0,0
9706,2009,4,"Communication Networks, Content and Technology","CONNECT",2,"France","FR",2,"nonconformity",0,0,0,0,0,0
9707,2009,4,"Communication Networks, Content and Technology","CONNECT",3,"Germany","DE",1,"noncommunication",0,0,0,0,0,0
9708,2009,4,"Communication Networks, Content and Technology","CONNECT",3,"Germany","DE",2,"nonconformity",2,0,0,0,0,0
9709,2009,4,"Communication Networks, Content and Technology","CONNECT",4,"Italy","IT",1,"noncommunication",0,0,0,0,0,0
9710,2009,4,"Communication Networks, Content and Technology","CONNECT",4,"Italy","IT",2,"nonconformity",1,0,0,1,1,0
9711,2009,4,"Communication Networks, Content and Technology","CONNECT",5,"Luxembourg","LU",1,"noncommunication",0,0,0,0,0,0
9712,2009,4,"Communication Networks, Content and Technology","CONNECT",5,"Luxembourg","LU",2,"nonconformity",0,0,0,0,0,0
9713,2009,4,"Communication Networks, Content and Technology","CONNECT",6,"Netherlands","NL",1,"noncommunication",0,0,0,0,0,0
9714,2009,4,"Communication Networks, Content and Technology","CONNECT",6,"Netherlands","NL",2,"nonconformity",0,0,0,0,0,0
9715,2009,4,"Communication Networks, Content and Technology","CONNECT",7,"Denmark","DK",1,"noncommunication",0,0,0,0,0,0
9716,2009,4,"Communication Networks, Content and Technology","CONNECT",7,"Denmark","DK",2,"nonconformity",0,0,0,0,0,0
9717,2009,4,"Communication Networks, Content and Technology","CONNECT",8,"Ireland","IE",1,"noncommunication",0,0,0,0,0,0
