"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","count_LFN258","count_RO258","count_RF258","count_LFN260","count_RO260","count_RF260"
1128,2004,10,"Energy","ENER",3,"Germany","DE",2,0,0,0,0,0
1129,2004,10,"Energy","ENER",4,"Italy","IT",5,0,0,0,0,0
1130,2004,10,"Energy","ENER",5,"Luxembourg","LU",3,0,1,0,0,0
1131,2004,10,"Energy","ENER",6,"Netherlands","NL",0,0,0,0,0,0
1132,2004,10,"Energy","ENER",7,"Denmark","DK",0,0,0,0,0,0
1133,2004,10,"Energy","ENER",8,"Ireland","IE",2,0,0,0,0,0
1134,2004,10,"Energy","ENER",9,"United Kingdom","UK",4,2,0,1,0,0
1135,2004,10,"Energy","ENER",10,"Greece","EL",2,1,1,0,0,0
1136,2004,10,"Energy","ENER",11,"Portugal","PT",2,1,0,0,0,0
1137,2004,10,"Energy","ENER",12,"Spain","ES",2,0,0,0,0,0
1138,2004,10,"Energy","ENER",13,"Austria","AT",0,2,0,0,0,0
1139,2004,10,"Energy","ENER",14,"Finland","FI",2,0,0,0,0,0
1140,2004,10,"Energy","ENER",15,"Sweden","SE",2,0,0,0,0,0
1141,2004,10,"Energy","ENER",16,"Cyprus","CY",1,0,0,0,0,0
1142,2004,10,"Energy","ENER",17,"Czech Republic","CZ",5,0,0,0,0,0
1143,2004,10,"Energy","ENER",18,"Estonia","EE",2,0,0,0,0,0
1144,2004,10,"Energy","ENER",19,"Hungary","HU",0,0,0,0,0,0
1145,2004,10,"Energy","ENER",20,"Latvia","LV",2,0,0,0,0,0
1146,2004,10,"Energy","ENER",21,"Lithuania","LT",1,0,0,0,0,0
1147,2004,10,"Energy","ENER",22,"Malta","MT",1,0,0,0,0,0
1148,2004,10,"Energy","ENER",23,"Poland","PL",3,0,0,0,0,0
1149,2004,10,"Energy","ENER",24,"Slovakia","SK",8,0,0,0,0,0
1150,2004,10,"Energy","ENER",25,"Slovenia","SI",2,0,0,0,0,0
1151,2004,11,"Enterprise and Industry","ENTR",1,"Belgium","BE",16,5,0,0,0,0
1152,2004,11,"Enterprise and Industry","ENTR",2,"France","FR",17,10,1,1,0,0
1153,2004,11,"Enterprise and Industry","ENTR",3,"Germany","DE",12,2,1,1,0,0
1154,2004,11,"Enterprise and Industry","ENTR",4,"Italy","IT",18,7,3,3,0,0
1155,2004,11,"Enterprise and Industry","ENTR",5,"Luxembourg","LU",8,3,2,1,1,0
1156,2004,11,"Enterprise and Industry","ENTR",6,"Netherlands","NL",7,5,0,0,0,0
1157,2004,11,"Enterprise and Industry","ENTR",7,"Denmark","DK",17,2,1,1,0,0
1158,2004,11,"Enterprise and Industry","ENTR",8,"Ireland","IE",12,1,0,0,0,0
1159,2004,11,"Enterprise and Industry","ENTR",9,"United Kingdom","UK",5,1,0,0,0,0
1160,2004,11,"Enterprise and Industry","ENTR",10,"Greece","EL",15,6,0,0,0,0
1161,2004,11,"Enterprise and Industry","ENTR",11,"Portugal","PT",16,3,0,0,0,0
1162,2004,11,"Enterprise and Industry","ENTR",12,"Spain","ES",9,1,0,0,0,0
1163,2004,11,"Enterprise and Industry","ENTR",13,"Austria","AT",12,2,0,0,0,0
1164,2004,11,"Enterprise and Industry","ENTR",14,"Finland","FI",14,1,1,0,0,0
1165,2004,11,"Enterprise and Industry","ENTR",15,"Sweden","SE",17,0,1,0,0,0
1166,2004,11,"Enterprise and Industry","ENTR",16,"Cyprus","CY",16,0,0,0,0,0
1167,2004,11,"Enterprise and Industry","ENTR",17,"Czech Republic","CZ",21,0,0,0,0,0
1168,2004,11,"Enterprise and Industry","ENTR",18,"Estonia","EE",7,0,0,0,0,0
1169,2004,11,"Enterprise and Industry","ENTR",19,"Hungary","HU",4,0,0,0,0,0
1170,2004,11,"Enterprise and Industry","ENTR",20,"Latvia","LV",13,0,0,0,0,0
1171,2004,11,"Enterprise and Industry","ENTR",21,"Lithuania","LT",0,0,0,0,0,0
1172,2004,11,"Enterprise and Industry","ENTR",22,"Malta","MT",9,0,0,0,0,0
1173,2004,11,"Enterprise and Industry","ENTR",23,"Poland","PL",12,0,0,0,0,0
1174,2004,11,"Enterprise and Industry","ENTR",24,"Slovakia","SK",9,0,0,0,0,0
1175,2004,11,"Enterprise and Industry","ENTR",25,"Slovenia","SI",6,0,0,0,0,0
1176,2004,12,"Environment","ENV",1,"Belgium","BE",17,5,3,0,0,0
1177,2004,12,"Environment","ENV",2,"France","FR",16,4,1,6,2,0
1178,2004,12,"Environment","ENV",3,"Germany","DE",14,7,2,0,0,0
1179,2004,12,"Environment","ENV",4,"Italy","IT",27,27,18,1,1,0
1180,2004,12,"Environment","ENV",5,"Luxembourg","LU",11,7,2,0,0,0
1181,2004,12,"Environment","ENV",6,"Netherlands","NL",6,7,2,0,0,0
1182,2004,12,"Environment","ENV",7,"Denmark","DK",5,2,0,0,0,0
1183,2004,12,"Environment","ENV",8,"Ireland","IE",19,9,4,4,0,0
1184,2004,12,"Environment","ENV",9,"United Kingdom","UK",13,4,3,0,0,0
1185,2004,12,"Environment","ENV",10,"Greece","EL",17,3,5,1,0,0
1186,2004,12,"Environment","ENV",11,"Portugal","PT",19,7,4,1,0,0
1187,2004,12,"Environment","ENV",12,"Spain","ES",22,7,5,2,0,0
1188,2004,12,"Environment","ENV",13,"Austria","AT",12,3,4,0,0,0
1189,2004,12,"Environment","ENV",14,"Finland","FI",8,4,3,0,0,0
1190,2004,12,"Environment","ENV",15,"Sweden","SE",7,4,1,0,0,0
1191,2004,12,"Environment","ENV",16,"Cyprus","CY",2,0,0,0,0,0
1192,2004,12,"Environment","ENV",17,"Czech Republic","CZ",12,0,0,0,0,0
1193,2004,12,"Environment","ENV",18,"Estonia","EE",7,0,0,0,0,0
1194,2004,12,"Environment","ENV",19,"Hungary","HU",6,0,0,0,0,0
1195,2004,12,"Environment","ENV",20,"Latvia","LV",0,0,0,0,0,0
1196,2004,12,"Environment","ENV",21,"Lithuania","LT",0,0,0,0,0,0
1197,2004,12,"Environment","ENV",22,"Malta","MT",5,0,0,0,0,0
1198,2004,12,"Environment","ENV",23,"Poland","PL",5,0,0,0,0,0
1199,2004,12,"Environment","ENV",24,"Slovakia","SK",7,0,0,0,0,0
1200,2004,12,"Environment","ENV",25,"Slovenia","SI",5,0,0,0,0,0
1201,2004,13,"European Neighbourhood and Enlargement Negotiations","NEAR",1,"Belgium","BE",0,0,0,0,0,0
1202,2004,13,"European Neighbourhood and Enlargement Negotiations","NEAR",2,"France","FR",0,0,0,0,0,0
1203,2004,13,"European Neighbourhood and Enlargement Negotiations","NEAR",3,"Germany","DE",0,0,0,0,0,0
1204,2004,13,"European Neighbourhood and Enlargement Negotiations","NEAR",4,"Italy","IT",0,0,0,0,0,0
1205,2004,13,"European Neighbourhood and Enlargement Negotiations","NEAR",5,"Luxembourg","LU",0,0,0,0,0,0
1206,2004,13,"European Neighbourhood and Enlargement Negotiations","NEAR",6,"Netherlands","NL",0,0,0,0,0,0
1207,2004,13,"European Neighbourhood and Enlargement Negotiations","NEAR",7,"Denmark","DK",0,0,0,0,0,0
1208,2004,13,"European Neighbourhood and Enlargement Negotiations","NEAR",8,"Ireland","IE",0,0,0,0,0,0
1209,2004,13,"European Neighbourhood and Enlargement Negotiations","NEAR",9,"United Kingdom","UK",0,0,0,0,0,0
1210,2004,13,"European Neighbourhood and Enlargement Negotiations","NEAR",10,"Greece","EL",0,0,0,0,0,0
1211,2004,13,"European Neighbourhood and Enlargement Negotiations","NEAR",11,"Portugal","PT",0,0,0,0,0,0
1212,2004,13,"European Neighbourhood and Enlargement Negotiations","NEAR",12,"Spain","ES",0,0,0,0,0,0
1213,2004,13,"European Neighbourhood and Enlargement Negotiations","NEAR",13,"Austria","AT",0,0,0,0,0,0
1214,2004,13,"European Neighbourhood and Enlargement Negotiations","NEAR",14,"Finland","FI",0,0,0,0,0,0
1215,2004,13,"European Neighbourhood and Enlargement Negotiations","NEAR",15,"Sweden","SE",0,0,0,0,0,0
1216,2004,13,"European Neighbourhood and Enlargement Negotiations","NEAR",16,"Cyprus","CY",0,0,0,0,0,0
1217,2004,13,"European Neighbourhood and Enlargement Negotiations","NEAR",17,"Czech Republic","CZ",0,0,0,0,0,0
1218,2004,13,"European Neighbourhood and Enlargement Negotiations","NEAR",18,"Estonia","EE",0,0,0,0,0,0
1219,2004,13,"European Neighbourhood and Enlargement Negotiations","NEAR",19,"Hungary","HU",0,0,0,0,0,0
1220,2004,13,"European Neighbourhood and Enlargement Negotiations","NEAR",20,"Latvia","LV",0,0,0,0,0,0
1221,2004,13,"European Neighbourhood and Enlargement Negotiations","NEAR",21,"Lithuania","LT",0,0,0,0,0,0
1222,2004,13,"European Neighbourhood and Enlargement Negotiations","NEAR",22,"Malta","MT",0,0,0,0,0,0
1223,2004,13,"European Neighbourhood and Enlargement Negotiations","NEAR",23,"Poland","PL",0,0,0,0,0,0
1224,2004,13,"European Neighbourhood and Enlargement Negotiations","NEAR",24,"Slovakia","SK",0,0,0,0,0,0
1225,2004,13,"European Neighbourhood and Enlargement Negotiations","NEAR",25,"Slovenia","SI",0,0,0,0,0,0
1226,2004,14,"Eurostat","EUROSTAT",1,"Belgium","BE",1,0,0,0,0,0
1227,2004,14,"Eurostat","EUROSTAT",2,"France","FR",0,0,0,0,0,0
1228,2004,14,"Eurostat","EUROSTAT",3,"Germany","DE",0,0,0,0,0,0
1229,2004,14,"Eurostat","EUROSTAT",4,"Italy","IT",1,0,0,0,0,0
1230,2004,14,"Eurostat","EUROSTAT",5,"Luxembourg","LU",1,0,0,0,0,0
1231,2004,14,"Eurostat","EUROSTAT",6,"Netherlands","NL",0,0,0,0,0,0
1232,2004,14,"Eurostat","EUROSTAT",7,"Denmark","DK",1,0,0,0,0,0
1233,2004,14,"Eurostat","EUROSTAT",8,"Ireland","IE",1,0,0,0,0,0
1234,2004,14,"Eurostat","EUROSTAT",9,"United Kingdom","UK",0,0,0,0,0,0
1235,2004,14,"Eurostat","EUROSTAT",10,"Greece","EL",3,1,0,0,0,0
1236,2004,14,"Eurostat","EUROSTAT",11,"Portugal","PT",1,0,0,0,0,0
1237,2004,14,"Eurostat","EUROSTAT",12,"Spain","ES",1,0,0,0,0,0
1238,2004,14,"Eurostat","EUROSTAT",13,"Austria","AT",0,0,0,0,0,0
1239,2004,14,"Eurostat","EUROSTAT",14,"Finland","FI",1,0,0,0,0,0
1240,2004,14,"Eurostat","EUROSTAT",15,"Sweden","SE",1,0,0,0,0,0
1241,2004,14,"Eurostat","EUROSTAT",16,"Cyprus","CY",0,0,0,0,0,0
1242,2004,14,"Eurostat","EUROSTAT",17,"Czech Republic","CZ",0,0,0,0,0,0
1243,2004,14,"Eurostat","EUROSTAT",18,"Estonia","EE",1,0,0,0,0,0
1244,2004,14,"Eurostat","EUROSTAT",19,"Hungary","HU",2,0,0,0,0,0
1245,2004,14,"Eurostat","EUROSTAT",20,"Latvia","LV",0,0,0,0,0,0
1246,2004,14,"Eurostat","EUROSTAT",21,"Lithuania","LT",0,0,0,0,0,0
1247,2004,14,"Eurostat","EUROSTAT",22,"Malta","MT",2,0,0,0,0,0
1248,2004,14,"Eurostat","EUROSTAT",23,"Poland","PL",0,0,0,0,0,0
1249,2004,14,"Eurostat","EUROSTAT",24,"Slovakia","SK",1,0,0,0,0,0
1250,2004,14,"Eurostat","EUROSTAT",25,"Slovenia","SI",2,0,0,0,0,0
1251,2004,15,"External Relations","RELEX",1,"Belgium","BE",0,0,0,0,0,0
1252,2004,15,"External Relations","RELEX",2,"France","FR",0,0,0,0,0,0
1253,2004,15,"External Relations","RELEX",3,"Germany","DE",0,0,0,0,0,0
1254,2004,15,"External Relations","RELEX",4,"Italy","IT",0,0,0,0,0,0
1255,2004,15,"External Relations","RELEX",5,"Luxembourg","LU",0,0,0,0,0,0
1256,2004,15,"External Relations","RELEX",6,"Netherlands","NL",0,0,0,0,0,0
1257,2004,15,"External Relations","RELEX",7,"Denmark","DK",0,0,0,0,0,0
1258,2004,15,"External Relations","RELEX",8,"Ireland","IE",1,0,0,0,0,0
1259,2004,15,"External Relations","RELEX",9,"United Kingdom","UK",0,0,0,0,0,0
1260,2004,15,"External Relations","RELEX",10,"Greece","EL",0,0,0,0,0,0
1261,2004,15,"External Relations","RELEX",11,"Portugal","PT",0,0,0,0,0,0
1262,2004,15,"External Relations","RELEX",12,"Spain","ES",0,0,0,0,0,0
1263,2004,15,"External Relations","RELEX",13,"Austria","AT",0,0,0,0,0,0
1264,2004,15,"External Relations","RELEX",14,"Finland","FI",0,0,0,0,0,0
1265,2004,15,"External Relations","RELEX",15,"Sweden","SE",0,0,0,0,0,0
1266,2004,15,"External Relations","RELEX",16,"Cyprus","CY",1,0,0,0,0,0
1267,2004,15,"External Relations","RELEX",17,"Czech Republic","CZ",0,0,0,0,0,0
1268,2004,15,"External Relations","RELEX",18,"Estonia","EE",0,0,0,0,0,0
1269,2004,15,"External Relations","RELEX",19,"Hungary","HU",0,0,0,0,0,0
1270,2004,15,"External Relations","RELEX",20,"Latvia","LV",1,0,0,0,0,0
1271,2004,15,"External Relations","RELEX",21,"Lithuania","LT",0,0,0,0,0,0
1272,2004,15,"External Relations","RELEX",22,"Malta","MT",0,0,0,0,0,0
1273,2004,15,"External Relations","RELEX",23,"Poland","PL",0,0,0,0,0,0
1274,2004,15,"External Relations","RELEX",24,"Slovakia","SK",1,0,0,0,0,0
1275,2004,15,"External Relations","RELEX",25,"Slovenia","SI",1,0,0,0,0,0
1276,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",1,"Belgium","BE",0,0,0,0,0,0
1277,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",2,"France","FR",0,0,0,0,0,0
1278,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",3,"Germany","DE",0,0,0,0,0,0
1279,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",4,"Italy","IT",0,0,0,0,0,0
1280,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",5,"Luxembourg","LU",0,0,0,0,0,0
1281,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",6,"Netherlands","NL",0,0,0,0,0,0
1282,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",7,"Denmark","DK",0,0,0,0,0,0
1283,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",8,"Ireland","IE",0,0,0,0,0,0
1284,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",9,"United Kingdom","UK",0,0,0,0,0,0
1285,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",10,"Greece","EL",0,0,0,0,0,0
1286,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",11,"Portugal","PT",0,0,0,0,0,0
1287,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",12,"Spain","ES",0,0,0,0,0,0
1288,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",13,"Austria","AT",1,0,0,0,0,0
1289,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",14,"Finland","FI",1,0,0,0,0,0
1290,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",15,"Sweden","SE",1,0,0,0,0,0
1291,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",16,"Cyprus","CY",0,0,0,0,0,0
1292,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",17,"Czech Republic","CZ",0,0,0,0,0,0
1293,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",18,"Estonia","EE",0,0,0,0,0,0
1294,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",19,"Hungary","HU",0,0,0,0,0,0
1295,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",20,"Latvia","LV",0,0,0,0,0,0
1296,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",21,"Lithuania","LT",0,0,0,0,0,0
1297,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",22,"Malta","MT",0,0,0,0,0,0
1298,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",23,"Poland","PL",0,0,0,0,0,0
1299,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",24,"Slovakia","SK",0,0,0,0,0,0
1300,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",25,"Slovenia","SI",0,0,0,0,0,0
1301,2004,17,"Health and Consumers","SANCO",1,"Belgium","BE",10,1,0,1,0,0
1302,2004,17,"Health and Consumers","SANCO",2,"France","FR",12,7,1,1,0,0
1303,2004,17,"Health and Consumers","SANCO",3,"Germany","DE",13,3,4,0,0,0
1304,2004,17,"Health and Consumers","SANCO",4,"Italy","IT",26,6,4,0,0,0
1305,2004,17,"Health and Consumers","SANCO",5,"Luxembourg","LU",20,4,2,0,0,0
1306,2004,17,"Health and Consumers","SANCO",6,"Netherlands","NL",14,2,1,0,0,0
1307,2004,17,"Health and Consumers","SANCO",7,"Denmark","DK",11,0,0,0,0,0
1308,2004,17,"Health and Consumers","SANCO",8,"Ireland","IE",14,0,0,0,0,0
1309,2004,17,"Health and Consumers","SANCO",9,"United Kingdom","UK",18,5,0,0,0,0
1310,2004,17,"Health and Consumers","SANCO",10,"Greece","EL",25,5,2,0,0,0
1311,2004,17,"Health and Consumers","SANCO",11,"Portugal","PT",21,1,0,0,0,0
1312,2004,17,"Health and Consumers","SANCO",12,"Spain","ES",4,1,0,0,0,0
1313,2004,17,"Health and Consumers","SANCO",13,"Austria","AT",11,3,0,0,0,0
1314,2004,17,"Health and Consumers","SANCO",14,"Finland","FI",24,0,0,0,0,0
1315,2004,17,"Health and Consumers","SANCO",15,"Sweden","SE",11,1,1,0,0,0
1316,2004,17,"Health and Consumers","SANCO",16,"Cyprus","CY",26,0,0,0,0,0
1317,2004,17,"Health and Consumers","SANCO",17,"Czech Republic","CZ",38,0,0,0,0,0
1318,2004,17,"Health and Consumers","SANCO",18,"Estonia","EE",19,0,0,0,0,0
1319,2004,17,"Health and Consumers","SANCO",19,"Hungary","HU",7,0,0,0,0,0
1320,2004,17,"Health and Consumers","SANCO",20,"Latvia","LV",46,0,0,0,0,0
1321,2004,17,"Health and Consumers","SANCO",21,"Lithuania","LT",1,0,0,0,0,0
1322,2004,17,"Health and Consumers","SANCO",22,"Malta","MT",51,0,0,0,0,0
1323,2004,17,"Health and Consumers","SANCO",23,"Poland","PL",2,0,0,0,0,0
1324,2004,17,"Health and Consumers","SANCO",24,"Slovakia","SK",27,0,0,0,0,0
1325,2004,17,"Health and Consumers","SANCO",25,"Slovenia","SI",11,0,0,0,0,0
1326,2004,18,"Health and Food Safety","SANTE",1,"Belgium","BE",0,0,0,0,0,0
1327,2004,18,"Health and Food Safety","SANTE",2,"France","FR",0,0,0,0,0,0
1328,2004,18,"Health and Food Safety","SANTE",3,"Germany","DE",0,0,0,0,0,0
1329,2004,18,"Health and Food Safety","SANTE",4,"Italy","IT",0,0,0,0,0,0
1330,2004,18,"Health and Food Safety","SANTE",5,"Luxembourg","LU",0,0,0,0,0,0
1331,2004,18,"Health and Food Safety","SANTE",6,"Netherlands","NL",0,0,0,0,0,0
1332,2004,18,"Health and Food Safety","SANTE",7,"Denmark","DK",0,0,0,0,0,0
1333,2004,18,"Health and Food Safety","SANTE",8,"Ireland","IE",0,0,0,0,0,0
1334,2004,18,"Health and Food Safety","SANTE",9,"United Kingdom","UK",0,0,0,0,0,0
1335,2004,18,"Health and Food Safety","SANTE",10,"Greece","EL",2,1,0,0,0,0
1336,2004,18,"Health and Food Safety","SANTE",11,"Portugal","PT",0,0,0,0,0,0
1337,2004,18,"Health and Food Safety","SANTE",12,"Spain","ES",0,0,0,0,0,0
1338,2004,18,"Health and Food Safety","SANTE",13,"Austria","AT",0,0,0,0,0,0
1339,2004,18,"Health and Food Safety","SANTE",14,"Finland","FI",0,0,0,0,0,0
1340,2004,18,"Health and Food Safety","SANTE",15,"Sweden","SE",0,0,0,0,0,0
1341,2004,18,"Health and Food Safety","SANTE",16,"Cyprus","CY",0,0,0,0,0,0
1342,2004,18,"Health and Food Safety","SANTE",17,"Czech Republic","CZ",0,0,0,0,0,0
1343,2004,18,"Health and Food Safety","SANTE",18,"Estonia","EE",0,0,0,0,0,0
1344,2004,18,"Health and Food Safety","SANTE",19,"Hungary","HU",0,0,0,0,0,0
1345,2004,18,"Health and Food Safety","SANTE",20,"Latvia","LV",0,0,0,0,0,0
1346,2004,18,"Health and Food Safety","SANTE",21,"Lithuania","LT",0,0,0,0,0,0
1347,2004,18,"Health and Food Safety","SANTE",22,"Malta","MT",0,0,0,0,0,0
1348,2004,18,"Health and Food Safety","SANTE",23,"Poland","PL",0,0,0,0,0,0
1349,2004,18,"Health and Food Safety","SANTE",24,"Slovakia","SK",0,0,0,0,0,0
1350,2004,18,"Health and Food Safety","SANTE",25,"Slovenia","SI",0,0,0,0,0,0
1351,2004,19,"Human Resources and Security","HR",1,"Belgium","BE",0,0,1,0,0,0
1352,2004,19,"Human Resources and Security","HR",2,"France","FR",0,0,0,0,0,0
1353,2004,19,"Human Resources and Security","HR",3,"Germany","DE",0,0,0,0,0,0
1354,2004,19,"Human Resources and Security","HR",4,"Italy","IT",0,0,0,0,0,0
1355,2004,19,"Human Resources and Security","HR",5,"Luxembourg","LU",0,0,0,0,0,0
1356,2004,19,"Human Resources and Security","HR",6,"Netherlands","NL",0,0,0,0,0,0
1357,2004,19,"Human Resources and Security","HR",7,"Denmark","DK",0,0,0,0,0,0
1358,2004,19,"Human Resources and Security","HR",8,"Ireland","IE",0,0,0,0,0,0
1359,2004,19,"Human Resources and Security","HR",9,"United Kingdom","UK",0,0,0,0,0,0
1360,2004,19,"Human Resources and Security","HR",10,"Greece","EL",0,0,0,0,0,0
1361,2004,19,"Human Resources and Security","HR",11,"Portugal","PT",0,0,0,0,0,0
1362,2004,19,"Human Resources and Security","HR",12,"Spain","ES",0,0,0,1,0,0
1363,2004,19,"Human Resources and Security","HR",13,"Austria","AT",0,0,0,0,0,0
1364,2004,19,"Human Resources and Security","HR",14,"Finland","FI",0,0,0,0,0,0
1365,2004,19,"Human Resources and Security","HR",15,"Sweden","SE",0,0,0,0,0,0
1366,2004,19,"Human Resources and Security","HR",16,"Cyprus","CY",0,0,0,0,0,0
1367,2004,19,"Human Resources and Security","HR",17,"Czech Republic","CZ",0,0,0,0,0,0
1368,2004,19,"Human Resources and Security","HR",18,"Estonia","EE",0,0,0,0,0,0
1369,2004,19,"Human Resources and Security","HR",19,"Hungary","HU",0,0,0,0,0,0
1370,2004,19,"Human Resources and Security","HR",20,"Latvia","LV",0,0,0,0,0,0
1371,2004,19,"Human Resources and Security","HR",21,"Lithuania","LT",0,0,0,0,0,0
1372,2004,19,"Human Resources and Security","HR",22,"Malta","MT",0,0,0,0,0,0
1373,2004,19,"Human Resources and Security","HR",23,"Poland","PL",0,0,0,0,0,0
1374,2004,19,"Human Resources and Security","HR",24,"Slovakia","SK",0,0,0,0,0,0
1375,2004,19,"Human Resources and Security","HR",25,"Slovenia","SI",0,0,0,0,0,0
1376,2004,20,"Internal Market and Services","MARKT",1,"Belgium","BE",12,5,3,0,0,0
1377,2004,20,"Internal Market and Services","MARKT",2,"France","FR",23,7,6,1,0,0
1378,2004,20,"Internal Market and Services","MARKT",3,"Germany","DE",28,11,3,0,2,2
1379,2004,20,"Internal Market and Services","MARKT",4,"Italy","IT",30,17,5,0,2,1
1380,2004,20,"Internal Market and Services","MARKT",5,"Luxembourg","LU",11,6,4,0,1,1
1381,2004,20,"Internal Market and Services","MARKT",6,"Netherlands","NL",14,4,2,0,0,0
1382,2004,20,"Internal Market and Services","MARKT",7,"Denmark","DK",10,2,0,0,0,0
1383,2004,20,"Internal Market and Services","MARKT",8,"Ireland","IE",8,3,1,0,0,0
1384,2004,20,"Internal Market and Services","MARKT",9,"United Kingdom","UK",8,2,2,0,0,0
1385,2004,20,"Internal Market and Services","MARKT",10,"Greece","EL",20,11,9,0,0,0
1386,2004,20,"Internal Market and Services","MARKT",11,"Portugal","PT",11,7,3,0,0,0
1387,2004,20,"Internal Market and Services","MARKT",12,"Spain","ES",16,4,3,1,0,0
1388,2004,20,"Internal Market and Services","MARKT",13,"Austria","AT",11,3,4,0,0,0
1389,2004,20,"Internal Market and Services","MARKT",14,"Finland","FI",15,3,1,0,0,0
1390,2004,20,"Internal Market and Services","MARKT",15,"Sweden","SE",16,3,1,0,0,0
1391,2004,20,"Internal Market and Services","MARKT",16,"Cyprus","CY",13,0,0,0,0,0
1392,2004,20,"Internal Market and Services","MARKT",17,"Czech Republic","CZ",27,0,0,0,0,0
1393,2004,20,"Internal Market and Services","MARKT",18,"Estonia","EE",23,0,0,0,0,0
1394,2004,20,"Internal Market and Services","MARKT",19,"Hungary","HU",9,0,0,0,0,0
1395,2004,20,"Internal Market and Services","MARKT",20,"Latvia","LV",28,0,0,0,0,0
1396,2004,20,"Internal Market and Services","MARKT",21,"Lithuania","LT",7,0,0,0,0,0
1397,2004,20,"Internal Market and Services","MARKT",22,"Malta","MT",24,0,0,0,0,0
1398,2004,20,"Internal Market and Services","MARKT",23,"Poland","PL",18,0,0,0,0,0
1399,2004,20,"Internal Market and Services","MARKT",24,"Slovakia","SK",17,0,0,0,0,0
1400,2004,20,"Internal Market and Services","MARKT",25,"Slovenia","SI",20,0,0,0,0,0
1401,2004,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",1,"Belgium","BE",0,0,0,0,0,0
1402,2004,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",2,"France","FR",0,0,0,0,0,0
