"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","case_type_ID","case_type","decision_stage_ID","decision_stage","count_decisions"
1631,2006,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
1632,2006,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1633,2006,17,"Health and Consumers","SANCO",1,"noncommunication",1,"Letter of formal notice (Art. 258)",206
1634,2006,17,"Health and Consumers","SANCO",1,"noncommunication",2,"Reasoned opinion (Art. 258)",34
1635,2006,17,"Health and Consumers","SANCO",1,"noncommunication",3,"Referral to the Court (Art. 258)",13
1636,2006,17,"Health and Consumers","SANCO",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
1637,2006,17,"Health and Consumers","SANCO",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1638,2006,17,"Health and Consumers","SANCO",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1639,2006,17,"Health and Consumers","SANCO",2,"nonconformity",1,"Letter of formal notice (Art. 258)",24
1640,2006,17,"Health and Consumers","SANCO",2,"nonconformity",2,"Reasoned opinion (Art. 258)",10
1641,2006,17,"Health and Consumers","SANCO",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
1642,2006,17,"Health and Consumers","SANCO",2,"nonconformity",4,"Letter of formal notice (Art. 260)",2
1643,2006,17,"Health and Consumers","SANCO",2,"nonconformity",5,"Reasoned opinion (Art. 260)",1
1644,2006,17,"Health and Consumers","SANCO",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1645,2006,18,"Health and Food Safety","SANTE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
1646,2006,18,"Health and Food Safety","SANTE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
1647,2006,18,"Health and Food Safety","SANTE",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
1648,2006,18,"Health and Food Safety","SANTE",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
1649,2006,18,"Health and Food Safety","SANTE",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1650,2006,18,"Health and Food Safety","SANTE",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1651,2006,18,"Health and Food Safety","SANTE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",0
1652,2006,18,"Health and Food Safety","SANTE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",2
1653,2006,18,"Health and Food Safety","SANTE",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
1654,2006,18,"Health and Food Safety","SANTE",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
1655,2006,18,"Health and Food Safety","SANTE",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
1656,2006,18,"Health and Food Safety","SANTE",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1657,2006,19,"Human Resources and Security","HR",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
1658,2006,19,"Human Resources and Security","HR",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
1659,2006,19,"Human Resources and Security","HR",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
1660,2006,19,"Human Resources and Security","HR",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
1661,2006,19,"Human Resources and Security","HR",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1662,2006,19,"Human Resources and Security","HR",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1663,2006,19,"Human Resources and Security","HR",2,"nonconformity",1,"Letter of formal notice (Art. 258)",0
1664,2006,19,"Human Resources and Security","HR",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
1665,2006,19,"Human Resources and Security","HR",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
1666,2006,19,"Human Resources and Security","HR",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
1667,2006,19,"Human Resources and Security","HR",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
1668,2006,19,"Human Resources and Security","HR",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1669,2006,20,"Internal Market and Services","MARKT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",116
1670,2006,20,"Internal Market and Services","MARKT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",76
1671,2006,20,"Internal Market and Services","MARKT",1,"noncommunication",3,"Referral to the Court (Art. 258)",20
1672,2006,20,"Internal Market and Services","MARKT",1,"noncommunication",4,"Letter of formal notice (Art. 260)",3
1673,2006,20,"Internal Market and Services","MARKT",1,"noncommunication",5,"Reasoned opinion (Art. 260)",1
1674,2006,20,"Internal Market and Services","MARKT",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1675,2006,20,"Internal Market and Services","MARKT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",141
1676,2006,20,"Internal Market and Services","MARKT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",69
1677,2006,20,"Internal Market and Services","MARKT",2,"nonconformity",3,"Referral to the Court (Art. 258)",20
1678,2006,20,"Internal Market and Services","MARKT",2,"nonconformity",4,"Letter of formal notice (Art. 260)",10
1679,2006,20,"Internal Market and Services","MARKT",2,"nonconformity",5,"Reasoned opinion (Art. 260)",9
1680,2006,20,"Internal Market and Services","MARKT",2,"nonconformity",6,"Referral to the Court (Art. 260)",1
1681,2006,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
1682,2006,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
1683,2006,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
1684,2006,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
1685,2006,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1686,2006,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1687,2006,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",2,"nonconformity",1,"Letter of formal notice (Art. 258)",6
1688,2006,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
1689,2006,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
1690,2006,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
1691,2006,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
1692,2006,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1693,2006,22,"Justice and Consumers","JUST",1,"noncommunication",1,"Letter of formal notice (Art. 258)",18
1694,2006,22,"Justice and Consumers","JUST",1,"noncommunication",2,"Reasoned opinion (Art. 258)",22
1695,2006,22,"Justice and Consumers","JUST",1,"noncommunication",3,"Referral to the Court (Art. 258)",3
1696,2006,22,"Justice and Consumers","JUST",1,"noncommunication",4,"Letter of formal notice (Art. 260)",1
1697,2006,22,"Justice and Consumers","JUST",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1698,2006,22,"Justice and Consumers","JUST",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1699,2006,22,"Justice and Consumers","JUST",2,"nonconformity",1,"Letter of formal notice (Art. 258)",53
1700,2006,22,"Justice and Consumers","JUST",2,"nonconformity",2,"Reasoned opinion (Art. 258)",6
1701,2006,22,"Justice and Consumers","JUST",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
1702,2006,22,"Justice and Consumers","JUST",2,"nonconformity",4,"Letter of formal notice (Art. 260)",2
1703,2006,22,"Justice and Consumers","JUST",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
1704,2006,22,"Justice and Consumers","JUST",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1705,2006,23,"Legal Service","SJ",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
1706,2006,23,"Legal Service","SJ",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
1707,2006,23,"Legal Service","SJ",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
1708,2006,23,"Legal Service","SJ",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
1709,2006,23,"Legal Service","SJ",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1710,2006,23,"Legal Service","SJ",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1711,2006,23,"Legal Service","SJ",2,"nonconformity",1,"Letter of formal notice (Art. 258)",0
1712,2006,23,"Legal Service","SJ",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
1713,2006,23,"Legal Service","SJ",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
1714,2006,23,"Legal Service","SJ",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
1715,2006,23,"Legal Service","SJ",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
1716,2006,23,"Legal Service","SJ",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1717,2006,24,"Maritime Affairs and Fisheries","MARE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
1718,2006,24,"Maritime Affairs and Fisheries","MARE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
1719,2006,24,"Maritime Affairs and Fisheries","MARE",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
1720,2006,24,"Maritime Affairs and Fisheries","MARE",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
1721,2006,24,"Maritime Affairs and Fisheries","MARE",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1722,2006,24,"Maritime Affairs and Fisheries","MARE",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1723,2006,24,"Maritime Affairs and Fisheries","MARE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",5
1724,2006,24,"Maritime Affairs and Fisheries","MARE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",2
1725,2006,24,"Maritime Affairs and Fisheries","MARE",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
1726,2006,24,"Maritime Affairs and Fisheries","MARE",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
1727,2006,24,"Maritime Affairs and Fisheries","MARE",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
1728,2006,24,"Maritime Affairs and Fisheries","MARE",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1729,2006,25,"Migration and Home Affairs","HOME",1,"noncommunication",1,"Letter of formal notice (Art. 258)",88
1730,2006,25,"Migration and Home Affairs","HOME",1,"noncommunication",2,"Reasoned opinion (Art. 258)",42
1731,2006,25,"Migration and Home Affairs","HOME",1,"noncommunication",3,"Referral to the Court (Art. 258)",26
1732,2006,25,"Migration and Home Affairs","HOME",1,"noncommunication",4,"Letter of formal notice (Art. 260)",3
1733,2006,25,"Migration and Home Affairs","HOME",1,"noncommunication",5,"Reasoned opinion (Art. 260)",3
1734,2006,25,"Migration and Home Affairs","HOME",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1735,2006,25,"Migration and Home Affairs","HOME",2,"nonconformity",1,"Letter of formal notice (Art. 258)",11
1736,2006,25,"Migration and Home Affairs","HOME",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
1737,2006,25,"Migration and Home Affairs","HOME",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
1738,2006,25,"Migration and Home Affairs","HOME",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
1739,2006,25,"Migration and Home Affairs","HOME",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
1740,2006,25,"Migration and Home Affairs","HOME",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1741,2006,26,"Mobility and Transport","MOVE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",151
1742,2006,26,"Mobility and Transport","MOVE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",69
1743,2006,26,"Mobility and Transport","MOVE",1,"noncommunication",3,"Referral to the Court (Art. 258)",17
1744,2006,26,"Mobility and Transport","MOVE",1,"noncommunication",4,"Letter of formal notice (Art. 260)",3
1745,2006,26,"Mobility and Transport","MOVE",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1746,2006,26,"Mobility and Transport","MOVE",1,"noncommunication",6,"Referral to the Court (Art. 260)",2
1747,2006,26,"Mobility and Transport","MOVE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",28
1748,2006,26,"Mobility and Transport","MOVE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",16
1749,2006,26,"Mobility and Transport","MOVE",2,"nonconformity",3,"Referral to the Court (Art. 258)",11
1750,2006,26,"Mobility and Transport","MOVE",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
1751,2006,26,"Mobility and Transport","MOVE",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
1752,2006,26,"Mobility and Transport","MOVE",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1753,2006,27,"Regional and Urban Policy","REGIO",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
1754,2006,27,"Regional and Urban Policy","REGIO",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
1755,2006,27,"Regional and Urban Policy","REGIO",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
1756,2006,27,"Regional and Urban Policy","REGIO",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
1757,2006,27,"Regional and Urban Policy","REGIO",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1758,2006,27,"Regional and Urban Policy","REGIO",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1759,2006,27,"Regional and Urban Policy","REGIO",2,"nonconformity",1,"Letter of formal notice (Art. 258)",0
1760,2006,27,"Regional and Urban Policy","REGIO",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
1761,2006,27,"Regional and Urban Policy","REGIO",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
1762,2006,27,"Regional and Urban Policy","REGIO",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
1763,2006,27,"Regional and Urban Policy","REGIO",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
1764,2006,27,"Regional and Urban Policy","REGIO",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1765,2006,28,"Secretariat-General","SG",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
1766,2006,28,"Secretariat-General","SG",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
1767,2006,28,"Secretariat-General","SG",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
1768,2006,28,"Secretariat-General","SG",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
1769,2006,28,"Secretariat-General","SG",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1770,2006,28,"Secretariat-General","SG",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1771,2006,28,"Secretariat-General","SG",2,"nonconformity",1,"Letter of formal notice (Art. 258)",0
1772,2006,28,"Secretariat-General","SG",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
1773,2006,28,"Secretariat-General","SG",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
1774,2006,28,"Secretariat-General","SG",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
1775,2006,28,"Secretariat-General","SG",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
1776,2006,28,"Secretariat-General","SG",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1777,2006,29,"Taxation and Customs Union","TAXUD",1,"noncommunication",1,"Letter of formal notice (Art. 258)",27
1778,2006,29,"Taxation and Customs Union","TAXUD",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
1779,2006,29,"Taxation and Customs Union","TAXUD",1,"noncommunication",3,"Referral to the Court (Art. 258)",3
1780,2006,29,"Taxation and Customs Union","TAXUD",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
1781,2006,29,"Taxation and Customs Union","TAXUD",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1782,2006,29,"Taxation and Customs Union","TAXUD",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1783,2006,29,"Taxation and Customs Union","TAXUD",2,"nonconformity",1,"Letter of formal notice (Art. 258)",90
1784,2006,29,"Taxation and Customs Union","TAXUD",2,"nonconformity",2,"Reasoned opinion (Art. 258)",42
1785,2006,29,"Taxation and Customs Union","TAXUD",2,"nonconformity",3,"Referral to the Court (Art. 258)",13
1786,2006,29,"Taxation and Customs Union","TAXUD",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
1787,2006,29,"Taxation and Customs Union","TAXUD",2,"nonconformity",5,"Reasoned opinion (Art. 260)",1
1788,2006,29,"Taxation and Customs Union","TAXUD",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1789,2006,30,"Trade","TRADE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",2
1790,2006,30,"Trade","TRADE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
1791,2006,30,"Trade","TRADE",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
1792,2006,30,"Trade","TRADE",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
1793,2006,30,"Trade","TRADE",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1794,2006,30,"Trade","TRADE",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1795,2006,30,"Trade","TRADE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",0
1796,2006,30,"Trade","TRADE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
1797,2006,30,"Trade","TRADE",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
1798,2006,30,"Trade","TRADE",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
1799,2006,30,"Trade","TRADE",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
