"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","count_cases"
4996,2009,9,"Employment, Social Affairs and Inclusion","EMPL",10,"Greece","EL",2
4997,2009,9,"Employment, Social Affairs and Inclusion","EMPL",11,"Portugal","PT",2
4998,2009,9,"Employment, Social Affairs and Inclusion","EMPL",12,"Spain","ES",3
4999,2009,9,"Employment, Social Affairs and Inclusion","EMPL",13,"Austria","AT",1
5001,2009,9,"Employment, Social Affairs and Inclusion","EMPL",15,"Sweden","SE",2
5008,2009,9,"Employment, Social Affairs and Inclusion","EMPL",22,"Malta","MT",1
5014,2009,10,"Energy","ENER",1,"Belgium","BE",5
5015,2009,10,"Energy","ENER",2,"France","FR",3
5016,2009,10,"Energy","ENER",3,"Germany","DE",3
5017,2009,10,"Energy","ENER",4,"Italy","IT",3
5018,2009,10,"Energy","ENER",5,"Luxembourg","LU",5
5019,2009,10,"Energy","ENER",6,"Netherlands","NL",4
5020,2009,10,"Energy","ENER",7,"Denmark","DK",2
5021,2009,10,"Energy","ENER",8,"Ireland","IE",4
5022,2009,10,"Energy","ENER",9,"United Kingdom","UK",3
5023,2009,10,"Energy","ENER",10,"Greece","EL",6
5024,2009,10,"Energy","ENER",11,"Portugal","PT",7
5025,2009,10,"Energy","ENER",12,"Spain","ES",3
5026,2009,10,"Energy","ENER",13,"Austria","AT",3
5027,2009,10,"Energy","ENER",14,"Finland","FI",3
5028,2009,10,"Energy","ENER",15,"Sweden","SE",3
5029,2009,10,"Energy","ENER",16,"Cyprus","CY",1
5030,2009,10,"Energy","ENER",17,"Czech Republic","CZ",4
5031,2009,10,"Energy","ENER",18,"Estonia","EE",2
5032,2009,10,"Energy","ENER",19,"Hungary","HU",5
5033,2009,10,"Energy","ENER",20,"Latvia","LV",1
5034,2009,10,"Energy","ENER",21,"Lithuania","LT",3
5035,2009,10,"Energy","ENER",22,"Malta","MT",1
5036,2009,10,"Energy","ENER",23,"Poland","PL",3
5037,2009,10,"Energy","ENER",24,"Slovakia","SK",3
5038,2009,10,"Energy","ENER",25,"Slovenia","SI",3
5039,2009,10,"Energy","ENER",26,"Bulgaria","BG",3
5040,2009,10,"Energy","ENER",27,"Romania","RO",4
5041,2009,11,"Enterprise and Industry","ENTR",1,"Belgium","BE",3
5042,2009,11,"Enterprise and Industry","ENTR",2,"France","FR",5
5043,2009,11,"Enterprise and Industry","ENTR",3,"Germany","DE",2
5044,2009,11,"Enterprise and Industry","ENTR",4,"Italy","IT",7
5045,2009,11,"Enterprise and Industry","ENTR",5,"Luxembourg","LU",4
5047,2009,11,"Enterprise and Industry","ENTR",7,"Denmark","DK",2
5048,2009,11,"Enterprise and Industry","ENTR",8,"Ireland","IE",7
5049,2009,11,"Enterprise and Industry","ENTR",9,"United Kingdom","UK",5
5050,2009,11,"Enterprise and Industry","ENTR",10,"Greece","EL",7
5051,2009,11,"Enterprise and Industry","ENTR",11,"Portugal","PT",7
5052,2009,11,"Enterprise and Industry","ENTR",12,"Spain","ES",4
5053,2009,11,"Enterprise and Industry","ENTR",13,"Austria","AT",8
5054,2009,11,"Enterprise and Industry","ENTR",14,"Finland","FI",5
5055,2009,11,"Enterprise and Industry","ENTR",15,"Sweden","SE",4
5056,2009,11,"Enterprise and Industry","ENTR",16,"Cyprus","CY",4
5057,2009,11,"Enterprise and Industry","ENTR",17,"Czech Republic","CZ",1
5059,2009,11,"Enterprise and Industry","ENTR",19,"Hungary","HU",8
5060,2009,11,"Enterprise and Industry","ENTR",20,"Latvia","LV",5
5061,2009,11,"Enterprise and Industry","ENTR",21,"Lithuania","LT",3
5062,2009,11,"Enterprise and Industry","ENTR",22,"Malta","MT",1
5063,2009,11,"Enterprise and Industry","ENTR",23,"Poland","PL",1
5064,2009,11,"Enterprise and Industry","ENTR",24,"Slovakia","SK",2
5065,2009,11,"Enterprise and Industry","ENTR",25,"Slovenia","SI",1
5066,2009,11,"Enterprise and Industry","ENTR",26,"Bulgaria","BG",2
5067,2009,11,"Enterprise and Industry","ENTR",27,"Romania","RO",3
5068,2009,12,"Environment","ENV",1,"Belgium","BE",8
5069,2009,12,"Environment","ENV",2,"France","FR",12
5070,2009,12,"Environment","ENV",3,"Germany","DE",7
5071,2009,12,"Environment","ENV",4,"Italy","IT",11
5072,2009,12,"Environment","ENV",5,"Luxembourg","LU",9
5073,2009,12,"Environment","ENV",6,"Netherlands","NL",3
5074,2009,12,"Environment","ENV",7,"Denmark","DK",3
5075,2009,12,"Environment","ENV",8,"Ireland","IE",5
5076,2009,12,"Environment","ENV",9,"United Kingdom","UK",4
5077,2009,12,"Environment","ENV",10,"Greece","EL",10
5078,2009,12,"Environment","ENV",11,"Portugal","PT",9
5079,2009,12,"Environment","ENV",12,"Spain","ES",12
5080,2009,12,"Environment","ENV",13,"Austria","AT",6
5081,2009,12,"Environment","ENV",14,"Finland","FI",7
5082,2009,12,"Environment","ENV",15,"Sweden","SE",4
5083,2009,12,"Environment","ENV",16,"Cyprus","CY",9
5084,2009,12,"Environment","ENV",17,"Czech Republic","CZ",12
5085,2009,12,"Environment","ENV",18,"Estonia","EE",8
5086,2009,12,"Environment","ENV",19,"Hungary","HU",8
5087,2009,12,"Environment","ENV",20,"Latvia","LV",4
5088,2009,12,"Environment","ENV",21,"Lithuania","LT",5
5089,2009,12,"Environment","ENV",22,"Malta","MT",7
5090,2009,12,"Environment","ENV",23,"Poland","PL",9
5091,2009,12,"Environment","ENV",24,"Slovakia","SK",8
5092,2009,12,"Environment","ENV",25,"Slovenia","SI",6
5093,2009,12,"Environment","ENV",26,"Bulgaria","BG",9
5094,2009,12,"Environment","ENV",27,"Romania","RO",8
5179,2009,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",4,"Italy","IT",1
5185,2009,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",10,"Greece","EL",1
5203,2009,17,"Health and Consumers","SANCO",1,"Belgium","BE",4
5204,2009,17,"Health and Consumers","SANCO",2,"France","FR",5
5205,2009,17,"Health and Consumers","SANCO",3,"Germany","DE",5
5206,2009,17,"Health and Consumers","SANCO",4,"Italy","IT",12
5207,2009,17,"Health and Consumers","SANCO",5,"Luxembourg","LU",5
5208,2009,17,"Health and Consumers","SANCO",6,"Netherlands","NL",4
5209,2009,17,"Health and Consumers","SANCO",7,"Denmark","DK",4
5210,2009,17,"Health and Consumers","SANCO",8,"Ireland","IE",5
5211,2009,17,"Health and Consumers","SANCO",9,"United Kingdom","UK",5
5212,2009,17,"Health and Consumers","SANCO",10,"Greece","EL",9
5213,2009,17,"Health and Consumers","SANCO",11,"Portugal","PT",9
5214,2009,17,"Health and Consumers","SANCO",12,"Spain","ES",7
5215,2009,17,"Health and Consumers","SANCO",13,"Austria","AT",3
5216,2009,17,"Health and Consumers","SANCO",14,"Finland","FI",10
5217,2009,17,"Health and Consumers","SANCO",15,"Sweden","SE",6
5218,2009,17,"Health and Consumers","SANCO",16,"Cyprus","CY",7
5219,2009,17,"Health and Consumers","SANCO",17,"Czech Republic","CZ",8
5220,2009,17,"Health and Consumers","SANCO",18,"Estonia","EE",4
5221,2009,17,"Health and Consumers","SANCO",19,"Hungary","HU",5
5222,2009,17,"Health and Consumers","SANCO",20,"Latvia","LV",7
5223,2009,17,"Health and Consumers","SANCO",21,"Lithuania","LT",1
5224,2009,17,"Health and Consumers","SANCO",22,"Malta","MT",5
5225,2009,17,"Health and Consumers","SANCO",23,"Poland","PL",14
5227,2009,17,"Health and Consumers","SANCO",25,"Slovenia","SI",4
5228,2009,17,"Health and Consumers","SANCO",26,"Bulgaria","BG",4
5229,2009,17,"Health and Consumers","SANCO",27,"Romania","RO",5
5252,2009,18,"Health and Food Safety","SANTE",23,"Poland","PL",1
5284,2009,20,"Internal Market and Services","MARKT",1,"Belgium","BE",6
5285,2009,20,"Internal Market and Services","MARKT",2,"France","FR",4
5286,2009,20,"Internal Market and Services","MARKT",3,"Germany","DE",5
5287,2009,20,"Internal Market and Services","MARKT",4,"Italy","IT",6
5288,2009,20,"Internal Market and Services","MARKT",5,"Luxembourg","LU",4
5289,2009,20,"Internal Market and Services","MARKT",6,"Netherlands","NL",4
5291,2009,20,"Internal Market and Services","MARKT",8,"Ireland","IE",1
5292,2009,20,"Internal Market and Services","MARKT",9,"United Kingdom","UK",8
5293,2009,20,"Internal Market and Services","MARKT",10,"Greece","EL",16
5294,2009,20,"Internal Market and Services","MARKT",11,"Portugal","PT",5
5295,2009,20,"Internal Market and Services","MARKT",12,"Spain","ES",7
5296,2009,20,"Internal Market and Services","MARKT",13,"Austria","AT",4
5297,2009,20,"Internal Market and Services","MARKT",14,"Finland","FI",4
5298,2009,20,"Internal Market and Services","MARKT",15,"Sweden","SE",3
5299,2009,20,"Internal Market and Services","MARKT",16,"Cyprus","CY",5
5300,2009,20,"Internal Market and Services","MARKT",17,"Czech Republic","CZ",3
5301,2009,20,"Internal Market and Services","MARKT",18,"Estonia","EE",2
5302,2009,20,"Internal Market and Services","MARKT",19,"Hungary","HU",5
5303,2009,20,"Internal Market and Services","MARKT",20,"Latvia","LV",1
5304,2009,20,"Internal Market and Services","MARKT",21,"Lithuania","LT",2
5305,2009,20,"Internal Market and Services","MARKT",22,"Malta","MT",5
5306,2009,20,"Internal Market and Services","MARKT",23,"Poland","PL",4
5307,2009,20,"Internal Market and Services","MARKT",24,"Slovakia","SK",3
5308,2009,20,"Internal Market and Services","MARKT",25,"Slovenia","SI",4
5309,2009,20,"Internal Market and Services","MARKT",26,"Bulgaria","BG",4
5310,2009,20,"Internal Market and Services","MARKT",27,"Romania","RO",3
5313,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",3,"Germany","DE",1
5320,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",10,"Greece","EL",1
5322,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",12,"Spain","ES",1
5323,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",13,"Austria","AT",1
5327,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",17,"Czech Republic","CZ",1
5331,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",21,"Lithuania","LT",1
5338,2009,22,"Justice and Consumers","JUST",1,"Belgium","BE",1
5341,2009,22,"Justice and Consumers","JUST",4,"Italy","IT",1
5342,2009,22,"Justice and Consumers","JUST",5,"Luxembourg","LU",3
5346,2009,22,"Justice and Consumers","JUST",9,"United Kingdom","UK",1
5347,2009,22,"Justice and Consumers","JUST",10,"Greece","EL",1
5350,2009,22,"Justice and Consumers","JUST",13,"Austria","AT",1
5354,2009,22,"Justice and Consumers","JUST",17,"Czech Republic","CZ",1
5355,2009,22,"Justice and Consumers","JUST",18,"Estonia","EE",2
5356,2009,22,"Justice and Consumers","JUST",19,"Hungary","HU",1
5360,2009,22,"Justice and Consumers","JUST",23,"Poland","PL",2
5362,2009,22,"Justice and Consumers","JUST",25,"Slovenia","SI",1
5368,2009,23,"Legal Service","SJ",4,"Italy","IT",1
5395,2009,24,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",1
5422,2009,25,"Migration and Home Affairs","HOME",4,"Italy","IT",1
5428,2009,25,"Migration and Home Affairs","HOME",10,"Greece","EL",1
5430,2009,25,"Migration and Home Affairs","HOME",12,"Spain","ES",1
5434,2009,25,"Migration and Home Affairs","HOME",16,"Cyprus","CY",1
5435,2009,25,"Migration and Home Affairs","HOME",17,"Czech Republic","CZ",1
5436,2009,25,"Migration and Home Affairs","HOME",18,"Estonia","EE",1
5440,2009,25,"Migration and Home Affairs","HOME",22,"Malta","MT",1
5442,2009,25,"Migration and Home Affairs","HOME",24,"Slovakia","SK",1
5446,2009,26,"Mobility and Transport","MOVE",1,"Belgium","BE",5
5447,2009,26,"Mobility and Transport","MOVE",2,"France","FR",7
5448,2009,26,"Mobility and Transport","MOVE",3,"Germany","DE",5
5449,2009,26,"Mobility and Transport","MOVE",4,"Italy","IT",7
5450,2009,26,"Mobility and Transport","MOVE",5,"Luxembourg","LU",6
5451,2009,26,"Mobility and Transport","MOVE",6,"Netherlands","NL",3
5452,2009,26,"Mobility and Transport","MOVE",7,"Denmark","DK",4
5453,2009,26,"Mobility and Transport","MOVE",8,"Ireland","IE",4
5454,2009,26,"Mobility and Transport","MOVE",9,"United Kingdom","UK",7
5455,2009,26,"Mobility and Transport","MOVE",10,"Greece","EL",3
5456,2009,26,"Mobility and Transport","MOVE",11,"Portugal","PT",3
5457,2009,26,"Mobility and Transport","MOVE",12,"Spain","ES",2
5458,2009,26,"Mobility and Transport","MOVE",13,"Austria","AT",8
5459,2009,26,"Mobility and Transport","MOVE",14,"Finland","FI",2
5460,2009,26,"Mobility and Transport","MOVE",15,"Sweden","SE",1
5461,2009,26,"Mobility and Transport","MOVE",16,"Cyprus","CY",2
5462,2009,26,"Mobility and Transport","MOVE",17,"Czech Republic","CZ",6
5463,2009,26,"Mobility and Transport","MOVE",18,"Estonia","EE",2
5464,2009,26,"Mobility and Transport","MOVE",19,"Hungary","HU",7
5465,2009,26,"Mobility and Transport","MOVE",20,"Latvia","LV",2
5466,2009,26,"Mobility and Transport","MOVE",21,"Lithuania","LT",6
5467,2009,26,"Mobility and Transport","MOVE",22,"Malta","MT",3
5468,2009,26,"Mobility and Transport","MOVE",23,"Poland","PL",7
5469,2009,26,"Mobility and Transport","MOVE",24,"Slovakia","SK",5
5470,2009,26,"Mobility and Transport","MOVE",25,"Slovenia","SI",1
5471,2009,26,"Mobility and Transport","MOVE",26,"Bulgaria","BG",5
5472,2009,26,"Mobility and Transport","MOVE",27,"Romania","RO",1
5527,2009,29,"Taxation and Customs Union","TAXUD",1,"Belgium","BE",21
5528,2009,29,"Taxation and Customs Union","TAXUD",2,"France","FR",7
5529,2009,29,"Taxation and Customs Union","TAXUD",3,"Germany","DE",3
5530,2009,29,"Taxation and Customs Union","TAXUD",4,"Italy","IT",4
5531,2009,29,"Taxation and Customs Union","TAXUD",5,"Luxembourg","LU",2
5532,2009,29,"Taxation and Customs Union","TAXUD",6,"Netherlands","NL",5
5533,2009,29,"Taxation and Customs Union","TAXUD",7,"Denmark","DK",4
5534,2009,29,"Taxation and Customs Union","TAXUD",8,"Ireland","IE",1
5535,2009,29,"Taxation and Customs Union","TAXUD",9,"United Kingdom","UK",7
5536,2009,29,"Taxation and Customs Union","TAXUD",10,"Greece","EL",9
5537,2009,29,"Taxation and Customs Union","TAXUD",11,"Portugal","PT",4
5538,2009,29,"Taxation and Customs Union","TAXUD",12,"Spain","ES",6
5539,2009,29,"Taxation and Customs Union","TAXUD",13,"Austria","AT",5
5540,2009,29,"Taxation and Customs Union","TAXUD",14,"Finland","FI",2
5541,2009,29,"Taxation and Customs Union","TAXUD",15,"Sweden","SE",2
5542,2009,29,"Taxation and Customs Union","TAXUD",16,"Cyprus","CY",4
5543,2009,29,"Taxation and Customs Union","TAXUD",17,"Czech Republic","CZ",4
5545,2009,29,"Taxation and Customs Union","TAXUD",19,"Hungary","HU",4
5546,2009,29,"Taxation and Customs Union","TAXUD",20,"Latvia","LV",3
5548,2009,29,"Taxation and Customs Union","TAXUD",22,"Malta","MT",2
5549,2009,29,"Taxation and Customs Union","TAXUD",23,"Poland","PL",3
5550,2009,29,"Taxation and Customs Union","TAXUD",24,"Slovakia","SK",3
5551,2009,29,"Taxation and Customs Union","TAXUD",25,"Slovenia","SI",2
5552,2009,29,"Taxation and Customs Union","TAXUD",26,"Bulgaria","BG",1
5553,2009,29,"Taxation and Customs Union","TAXUD",27,"Romania","RO",7
5582,2010,1,"Agriculture and Rural Development","AGRI",2,"France","FR",1
5616,2010,2,"Budget","BUDG",9,"United Kingdom","UK",1
5618,2010,2,"Budget","BUDG",11,"Portugal","PT",1
5635,2010,3,"Climate Action","CLIMA",1,"Belgium","BE",1
5636,2010,3,"Climate Action","CLIMA",2,"France","FR",2
5637,2010,3,"Climate Action","CLIMA",3,"Germany","DE",2
5638,2010,3,"Climate Action","CLIMA",4,"Italy","IT",1
5639,2010,3,"Climate Action","CLIMA",5,"Luxembourg","LU",2
5640,2010,3,"Climate Action","CLIMA",6,"Netherlands","NL",1
5642,2010,3,"Climate Action","CLIMA",8,"Ireland","IE",2
5643,2010,3,"Climate Action","CLIMA",9,"United Kingdom","UK",1
5644,2010,3,"Climate Action","CLIMA",10,"Greece","EL",2
5645,2010,3,"Climate Action","CLIMA",11,"Portugal","PT",2
5646,2010,3,"Climate Action","CLIMA",12,"Spain","ES",1
5648,2010,3,"Climate Action","CLIMA",14,"Finland","FI",2
5650,2010,3,"Climate Action","CLIMA",16,"Cyprus","CY",2
5651,2010,3,"Climate Action","CLIMA",17,"Czech Republic","CZ",2
5652,2010,3,"Climate Action","CLIMA",18,"Estonia","EE",2
5653,2010,3,"Climate Action","CLIMA",19,"Hungary","HU",2
5654,2010,3,"Climate Action","CLIMA",20,"Latvia","LV",1
5656,2010,3,"Climate Action","CLIMA",22,"Malta","MT",2
5657,2010,3,"Climate Action","CLIMA",23,"Poland","PL",2
5658,2010,3,"Climate Action","CLIMA",24,"Slovakia","SK",2
5659,2010,3,"Climate Action","CLIMA",25,"Slovenia","SI",1
5660,2010,3,"Climate Action","CLIMA",26,"Bulgaria","BG",2
5661,2010,3,"Climate Action","CLIMA",27,"Romania","RO",2
5662,2010,4,"Communication Networks, Content and Technology","CONNECT",1,"Belgium","BE",1
5663,2010,4,"Communication Networks, Content and Technology","CONNECT",2,"France","FR",3
5664,2010,4,"Communication Networks, Content and Technology","CONNECT",3,"Germany","DE",1
5665,2010,4,"Communication Networks, Content and Technology","CONNECT",4,"Italy","IT",2
5666,2010,4,"Communication Networks, Content and Technology","CONNECT",5,"Luxembourg","LU",2
5667,2010,4,"Communication Networks, Content and Technology","CONNECT",6,"Netherlands","NL",1
5668,2010,4,"Communication Networks, Content and Technology","CONNECT",7,"Denmark","DK",1
5669,2010,4,"Communication Networks, Content and Technology","CONNECT",8,"Ireland","IE",1
5670,2010,4,"Communication Networks, Content and Technology","CONNECT",9,"United Kingdom","UK",3
5671,2010,4,"Communication Networks, Content and Technology","CONNECT",10,"Greece","EL",1
5672,2010,4,"Communication Networks, Content and Technology","CONNECT",11,"Portugal","PT",1
5673,2010,4,"Communication Networks, Content and Technology","CONNECT",12,"Spain","ES",4
5674,2010,4,"Communication Networks, Content and Technology","CONNECT",13,"Austria","AT",2
5675,2010,4,"Communication Networks, Content and Technology","CONNECT",14,"Finland","FI",1
5676,2010,4,"Communication Networks, Content and Technology","CONNECT",15,"Sweden","SE",1
5677,2010,4,"Communication Networks, Content and Technology","CONNECT",16,"Cyprus","CY",2
5678,2010,4,"Communication Networks, Content and Technology","CONNECT",17,"Czech Republic","CZ",1
5679,2010,4,"Communication Networks, Content and Technology","CONNECT",18,"Estonia","EE",2
5680,2010,4,"Communication Networks, Content and Technology","CONNECT",19,"Hungary","HU",2
5681,2010,4,"Communication Networks, Content and Technology","CONNECT",20,"Latvia","LV",1
5682,2010,4,"Communication Networks, Content and Technology","CONNECT",21,"Lithuania","LT",1
5683,2010,4,"Communication Networks, Content and Technology","CONNECT",22,"Malta","MT",1
5684,2010,4,"Communication Networks, Content and Technology","CONNECT",23,"Poland","PL",3
5685,2010,4,"Communication Networks, Content and Technology","CONNECT",24,"Slovakia","SK",1
5686,2010,4,"Communication Networks, Content and Technology","CONNECT",25,"Slovenia","SI",2
5687,2010,4,"Communication Networks, Content and Technology","CONNECT",26,"Bulgaria","BG",1
5690,2010,5,"Competition","COMP",2,"France","FR",2
5691,2010,5,"Competition","COMP",3,"Germany","DE",2
5792,2010,8,"Education, Youth, Sport and Culture","EAC",23,"Poland","PL",1
5797,2010,9,"Employment, Social Affairs and Inclusion","EMPL",1,"Belgium","BE",1
5798,2010,9,"Employment, Social Affairs and Inclusion","EMPL",2,"France","FR",5
5799,2010,9,"Employment, Social Affairs and Inclusion","EMPL",3,"Germany","DE",1
5800,2010,9,"Employment, Social Affairs and Inclusion","EMPL",4,"Italy","IT",5
5801,2010,9,"Employment, Social Affairs and Inclusion","EMPL",5,"Luxembourg","LU",3
5803,2010,9,"Employment, Social Affairs and Inclusion","EMPL",7,"Denmark","DK",1
5805,2010,9,"Employment, Social Affairs and Inclusion","EMPL",9,"United Kingdom","UK",2
5806,2010,9,"Employment, Social Affairs and Inclusion","EMPL",10,"Greece","EL",4
5807,2010,9,"Employment, Social Affairs and Inclusion","EMPL",11,"Portugal","PT",2
5808,2010,9,"Employment, Social Affairs and Inclusion","EMPL",12,"Spain","ES",2
5809,2010,9,"Employment, Social Affairs and Inclusion","EMPL",13,"Austria","AT",2
5812,2010,9,"Employment, Social Affairs and Inclusion","EMPL",16,"Cyprus","CY",3
5813,2010,9,"Employment, Social Affairs and Inclusion","EMPL",17,"Czech Republic","CZ",1
5814,2010,9,"Employment, Social Affairs and Inclusion","EMPL",18,"Estonia","EE",1
