"key_ID","year","member_state_ID","member_state","member_state_code","case_type_ID","case_type","decision_stage_ID","decision_stage","count_decisions"
1609,2008,3,"Germany","DE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",22
1610,2008,3,"Germany","DE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",7
1611,2008,3,"Germany","DE",1,"noncommunication",3,"Referral to the Court (Art. 258)",2
1612,2008,3,"Germany","DE",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
1613,2008,3,"Germany","DE",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1614,2008,3,"Germany","DE",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1615,2008,3,"Germany","DE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",35
1616,2008,3,"Germany","DE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",16
1617,2008,3,"Germany","DE",2,"nonconformity",3,"Referral to the Court (Art. 258)",5
1618,2008,3,"Germany","DE",2,"nonconformity",4,"Letter of formal notice (Art. 260)",2
1619,2008,3,"Germany","DE",2,"nonconformity",5,"Reasoned opinion (Art. 260)",1
1620,2008,3,"Germany","DE",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1621,2008,4,"Italy","IT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",40
1622,2008,4,"Italy","IT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",12
1623,2008,4,"Italy","IT",1,"noncommunication",3,"Referral to the Court (Art. 258)",7
1624,2008,4,"Italy","IT",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
1625,2008,4,"Italy","IT",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1626,2008,4,"Italy","IT",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1627,2008,4,"Italy","IT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",39
1628,2008,4,"Italy","IT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",21
1629,2008,4,"Italy","IT",2,"nonconformity",3,"Referral to the Court (Art. 258)",12
1630,2008,4,"Italy","IT",2,"nonconformity",4,"Letter of formal notice (Art. 260)",7
1631,2008,4,"Italy","IT",2,"nonconformity",5,"Reasoned opinion (Art. 260)",2
1632,2008,4,"Italy","IT",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1633,2008,5,"Luxembourg","LU",1,"noncommunication",1,"Letter of formal notice (Art. 258)",31
1634,2008,5,"Luxembourg","LU",1,"noncommunication",2,"Reasoned opinion (Art. 258)",17
1635,2008,5,"Luxembourg","LU",1,"noncommunication",3,"Referral to the Court (Art. 258)",9
1636,2008,5,"Luxembourg","LU",1,"noncommunication",4,"Letter of formal notice (Art. 260)",6
1637,2008,5,"Luxembourg","LU",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1638,2008,5,"Luxembourg","LU",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1639,2008,5,"Luxembourg","LU",2,"nonconformity",1,"Letter of formal notice (Art. 258)",14
1640,2008,5,"Luxembourg","LU",2,"nonconformity",2,"Reasoned opinion (Art. 258)",8
1641,2008,5,"Luxembourg","LU",2,"nonconformity",3,"Referral to the Court (Art. 258)",6
1642,2008,5,"Luxembourg","LU",2,"nonconformity",4,"Letter of formal notice (Art. 260)",2
1643,2008,5,"Luxembourg","LU",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
1644,2008,5,"Luxembourg","LU",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1645,2008,6,"Netherlands","NL",1,"noncommunication",1,"Letter of formal notice (Art. 258)",15
1646,2008,6,"Netherlands","NL",1,"noncommunication",2,"Reasoned opinion (Art. 258)",12
1647,2008,6,"Netherlands","NL",1,"noncommunication",3,"Referral to the Court (Art. 258)",4
1648,2008,6,"Netherlands","NL",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
1649,2008,6,"Netherlands","NL",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1650,2008,6,"Netherlands","NL",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1651,2008,6,"Netherlands","NL",2,"nonconformity",1,"Letter of formal notice (Art. 258)",21
1652,2008,6,"Netherlands","NL",2,"nonconformity",2,"Reasoned opinion (Art. 258)",5
1653,2008,6,"Netherlands","NL",2,"nonconformity",3,"Referral to the Court (Art. 258)",4
1654,2008,6,"Netherlands","NL",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
1655,2008,6,"Netherlands","NL",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
1656,2008,6,"Netherlands","NL",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1657,2008,7,"Denmark","DK",1,"noncommunication",1,"Letter of formal notice (Art. 258)",22
1658,2008,7,"Denmark","DK",1,"noncommunication",2,"Reasoned opinion (Art. 258)",4
1659,2008,7,"Denmark","DK",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
1660,2008,7,"Denmark","DK",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
1661,2008,7,"Denmark","DK",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1662,2008,7,"Denmark","DK",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1663,2008,7,"Denmark","DK",2,"nonconformity",1,"Letter of formal notice (Art. 258)",18
1664,2008,7,"Denmark","DK",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
1665,2008,7,"Denmark","DK",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
1666,2008,7,"Denmark","DK",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
1667,2008,7,"Denmark","DK",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
1668,2008,7,"Denmark","DK",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1669,2008,8,"Ireland","IE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",34
1670,2008,8,"Ireland","IE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",8
1671,2008,8,"Ireland","IE",1,"noncommunication",3,"Referral to the Court (Art. 258)",6
1672,2008,8,"Ireland","IE",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
1673,2008,8,"Ireland","IE",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1674,2008,8,"Ireland","IE",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1675,2008,8,"Ireland","IE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",16
1676,2008,8,"Ireland","IE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",10
1677,2008,8,"Ireland","IE",2,"nonconformity",3,"Referral to the Court (Art. 258)",4
1678,2008,8,"Ireland","IE",2,"nonconformity",4,"Letter of formal notice (Art. 260)",3
1679,2008,8,"Ireland","IE",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
1680,2008,8,"Ireland","IE",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1681,2008,9,"United Kingdom","UK",1,"noncommunication",1,"Letter of formal notice (Art. 258)",41
1682,2008,9,"United Kingdom","UK",1,"noncommunication",2,"Reasoned opinion (Art. 258)",16
1683,2008,9,"United Kingdom","UK",1,"noncommunication",3,"Referral to the Court (Art. 258)",11
1684,2008,9,"United Kingdom","UK",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
1685,2008,9,"United Kingdom","UK",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1686,2008,9,"United Kingdom","UK",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1687,2008,9,"United Kingdom","UK",2,"nonconformity",1,"Letter of formal notice (Art. 258)",23
1688,2008,9,"United Kingdom","UK",2,"nonconformity",2,"Reasoned opinion (Art. 258)",7
1689,2008,9,"United Kingdom","UK",2,"nonconformity",3,"Referral to the Court (Art. 258)",3
1690,2008,9,"United Kingdom","UK",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
1691,2008,9,"United Kingdom","UK",2,"nonconformity",5,"Reasoned opinion (Art. 260)",1
1692,2008,9,"United Kingdom","UK",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1693,2008,10,"Greece","EL",1,"noncommunication",1,"Letter of formal notice (Art. 258)",38
1694,2008,10,"Greece","EL",1,"noncommunication",2,"Reasoned opinion (Art. 258)",22
1695,2008,10,"Greece","EL",1,"noncommunication",3,"Referral to the Court (Art. 258)",14
1696,2008,10,"Greece","EL",1,"noncommunication",4,"Letter of formal notice (Art. 260)",2
1697,2008,10,"Greece","EL",1,"noncommunication",5,"Reasoned opinion (Art. 260)",1
1698,2008,10,"Greece","EL",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1699,2008,10,"Greece","EL",2,"nonconformity",1,"Letter of formal notice (Art. 258)",39
1700,2008,10,"Greece","EL",2,"nonconformity",2,"Reasoned opinion (Art. 258)",15
1701,2008,10,"Greece","EL",2,"nonconformity",3,"Referral to the Court (Art. 258)",8
1702,2008,10,"Greece","EL",2,"nonconformity",4,"Letter of formal notice (Art. 260)",3
1703,2008,10,"Greece","EL",2,"nonconformity",5,"Reasoned opinion (Art. 260)",1
1704,2008,10,"Greece","EL",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1705,2008,11,"Portugal","PT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",46
1706,2008,11,"Portugal","PT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",19
1707,2008,11,"Portugal","PT",1,"noncommunication",3,"Referral to the Court (Art. 258)",9
1708,2008,11,"Portugal","PT",1,"noncommunication",4,"Letter of formal notice (Art. 260)",1
1709,2008,11,"Portugal","PT",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1710,2008,11,"Portugal","PT",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1711,2008,11,"Portugal","PT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",23
1712,2008,11,"Portugal","PT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",14
1713,2008,11,"Portugal","PT",2,"nonconformity",3,"Referral to the Court (Art. 258)",10
1714,2008,11,"Portugal","PT",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
1715,2008,11,"Portugal","PT",2,"nonconformity",5,"Reasoned opinion (Art. 260)",3
1716,2008,11,"Portugal","PT",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1717,2008,12,"Spain","ES",1,"noncommunication",1,"Letter of formal notice (Art. 258)",32
1718,2008,12,"Spain","ES",1,"noncommunication",2,"Reasoned opinion (Art. 258)",9
1719,2008,12,"Spain","ES",1,"noncommunication",3,"Referral to the Court (Art. 258)",12
1720,2008,12,"Spain","ES",1,"noncommunication",4,"Letter of formal notice (Art. 260)",2
1721,2008,12,"Spain","ES",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1722,2008,12,"Spain","ES",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1723,2008,12,"Spain","ES",2,"nonconformity",1,"Letter of formal notice (Art. 258)",38
1724,2008,12,"Spain","ES",2,"nonconformity",2,"Reasoned opinion (Art. 258)",29
1725,2008,12,"Spain","ES",2,"nonconformity",3,"Referral to the Court (Art. 258)",10
1726,2008,12,"Spain","ES",2,"nonconformity",4,"Letter of formal notice (Art. 260)",5
1727,2008,12,"Spain","ES",2,"nonconformity",5,"Reasoned opinion (Art. 260)",1
1728,2008,12,"Spain","ES",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1729,2008,13,"Austria","AT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",31
1730,2008,13,"Austria","AT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",11
1731,2008,13,"Austria","AT",1,"noncommunication",3,"Referral to the Court (Art. 258)",5
1732,2008,13,"Austria","AT",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
1733,2008,13,"Austria","AT",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1734,2008,13,"Austria","AT",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1735,2008,13,"Austria","AT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",20
1736,2008,13,"Austria","AT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",7
1737,2008,13,"Austria","AT",2,"nonconformity",3,"Referral to the Court (Art. 258)",3
1738,2008,13,"Austria","AT",2,"nonconformity",4,"Letter of formal notice (Art. 260)",3
1739,2008,13,"Austria","AT",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
1740,2008,13,"Austria","AT",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1741,2008,14,"Finland","FI",1,"noncommunication",1,"Letter of formal notice (Art. 258)",39
1742,2008,14,"Finland","FI",1,"noncommunication",2,"Reasoned opinion (Art. 258)",7
1743,2008,14,"Finland","FI",1,"noncommunication",3,"Referral to the Court (Art. 258)",2
1744,2008,14,"Finland","FI",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
1745,2008,14,"Finland","FI",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1746,2008,14,"Finland","FI",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1747,2008,14,"Finland","FI",2,"nonconformity",1,"Letter of formal notice (Art. 258)",14
1748,2008,14,"Finland","FI",2,"nonconformity",2,"Reasoned opinion (Art. 258)",9
1749,2008,14,"Finland","FI",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
1750,2008,14,"Finland","FI",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
1751,2008,14,"Finland","FI",2,"nonconformity",5,"Reasoned opinion (Art. 260)",1
1752,2008,14,"Finland","FI",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1753,2008,15,"Sweden","SE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",23
1754,2008,15,"Sweden","SE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",10
1755,2008,15,"Sweden","SE",1,"noncommunication",3,"Referral to the Court (Art. 258)",6
1756,2008,15,"Sweden","SE",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
1757,2008,15,"Sweden","SE",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1758,2008,15,"Sweden","SE",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1759,2008,15,"Sweden","SE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",19
1760,2008,15,"Sweden","SE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",4
1761,2008,15,"Sweden","SE",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
1762,2008,15,"Sweden","SE",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
1763,2008,15,"Sweden","SE",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
1764,2008,15,"Sweden","SE",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1765,2008,16,"Cyprus","CY",1,"noncommunication",1,"Letter of formal notice (Art. 258)",48
1766,2008,16,"Cyprus","CY",1,"noncommunication",2,"Reasoned opinion (Art. 258)",8
1767,2008,16,"Cyprus","CY",1,"noncommunication",3,"Referral to the Court (Art. 258)",2
1768,2008,16,"Cyprus","CY",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
1769,2008,16,"Cyprus","CY",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1770,2008,16,"Cyprus","CY",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1771,2008,16,"Cyprus","CY",2,"nonconformity",1,"Letter of formal notice (Art. 258)",10
1772,2008,16,"Cyprus","CY",2,"nonconformity",2,"Reasoned opinion (Art. 258)",4
1773,2008,16,"Cyprus","CY",2,"nonconformity",3,"Referral to the Court (Art. 258)",2
1774,2008,16,"Cyprus","CY",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
1775,2008,16,"Cyprus","CY",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
1776,2008,16,"Cyprus","CY",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1777,2008,17,"Czech Republic","CZ",1,"noncommunication",1,"Letter of formal notice (Art. 258)",46
1778,2008,17,"Czech Republic","CZ",1,"noncommunication",2,"Reasoned opinion (Art. 258)",20
1779,2008,17,"Czech Republic","CZ",1,"noncommunication",3,"Referral to the Court (Art. 258)",4
1780,2008,17,"Czech Republic","CZ",1,"noncommunication",4,"Letter of formal notice (Art. 260)",1
1781,2008,17,"Czech Republic","CZ",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1782,2008,17,"Czech Republic","CZ",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1783,2008,17,"Czech Republic","CZ",2,"nonconformity",1,"Letter of formal notice (Art. 258)",18
1784,2008,17,"Czech Republic","CZ",2,"nonconformity",2,"Reasoned opinion (Art. 258)",10
1785,2008,17,"Czech Republic","CZ",2,"nonconformity",3,"Referral to the Court (Art. 258)",2
1786,2008,17,"Czech Republic","CZ",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
1787,2008,17,"Czech Republic","CZ",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
1788,2008,17,"Czech Republic","CZ",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1789,2008,18,"Estonia","EE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",21
1790,2008,18,"Estonia","EE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",11
1791,2008,18,"Estonia","EE",1,"noncommunication",3,"Referral to the Court (Art. 258)",3
1792,2008,18,"Estonia","EE",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
1793,2008,18,"Estonia","EE",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1794,2008,18,"Estonia","EE",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1795,2008,18,"Estonia","EE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",11
1796,2008,18,"Estonia","EE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",10
1797,2008,18,"Estonia","EE",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
1798,2008,18,"Estonia","EE",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
1799,2008,18,"Estonia","EE",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
1800,2008,18,"Estonia","EE",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1801,2008,19,"Hungary","HU",1,"noncommunication",1,"Letter of formal notice (Art. 258)",38
1802,2008,19,"Hungary","HU",1,"noncommunication",2,"Reasoned opinion (Art. 258)",6
1803,2008,19,"Hungary","HU",1,"noncommunication",3,"Referral to the Court (Art. 258)",3
1804,2008,19,"Hungary","HU",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
1805,2008,19,"Hungary","HU",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1806,2008,19,"Hungary","HU",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1807,2008,19,"Hungary","HU",2,"nonconformity",1,"Letter of formal notice (Art. 258)",17
1808,2008,19,"Hungary","HU",2,"nonconformity",2,"Reasoned opinion (Art. 258)",8
1809,2008,19,"Hungary","HU",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
1810,2008,19,"Hungary","HU",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
1811,2008,19,"Hungary","HU",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
1812,2008,19,"Hungary","HU",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1813,2008,20,"Latvia","LV",1,"noncommunication",1,"Letter of formal notice (Art. 258)",19
1814,2008,20,"Latvia","LV",1,"noncommunication",2,"Reasoned opinion (Art. 258)",7
1815,2008,20,"Latvia","LV",1,"noncommunication",3,"Referral to the Court (Art. 258)",2
1816,2008,20,"Latvia","LV",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
1817,2008,20,"Latvia","LV",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1818,2008,20,"Latvia","LV",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1819,2008,20,"Latvia","LV",2,"nonconformity",1,"Letter of formal notice (Art. 258)",15
1820,2008,20,"Latvia","LV",2,"nonconformity",2,"Reasoned opinion (Art. 258)",4
1821,2008,20,"Latvia","LV",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
1822,2008,20,"Latvia","LV",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
1823,2008,20,"Latvia","LV",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
1824,2008,20,"Latvia","LV",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
1825,2008,21,"Lithuania","LT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",17
1826,2008,21,"Lithuania","LT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",5
1827,2008,21,"Lithuania","LT",1,"noncommunication",3,"Referral to the Court (Art. 258)",1
1828,2008,21,"Lithuania","LT",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
1829,2008,21,"Lithuania","LT",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
1830,2008,21,"Lithuania","LT",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
1831,2008,21,"Lithuania","LT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",13
1832,2008,21,"Lithuania","LT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",4
1833,2008,21,"Lithuania","LT",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
1834,2008,21,"Lithuania","LT",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
